ts,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
1764064700782,10.067,10.088,3.44,0.737,0.581,0.192,0.094
1764064701060,10.067,10.088,3.44,0.738,0.581,0.192,0.093
1764064701383,10.536,10.707,3.623,0.738,0.581,0.191,0.093
1764064701412,10.536,10.707,3.623,0.737,0.581,0.191,0.093
1764064701908,10.067,10.088,3.44,0.737,0.581,0.19,0.093
1764064701955,10.067,10.088,3.44,0.737,0.581,0.191,0.092
1764064702360,10.067,10.088,3.44,0.737,0.581,0.19,0.092
1764064702375,10.067,10.088,3.44,0.737,0.581,0.19,0.092
1764064702652,10.067,10.088,3.44,0.737,0.581,0.19,0.092
1764064702943,10.067,10.088,3.44,0.737,0.581,0.19,0.092
1764064703399,10.067,10.088,3.44,0.737,0.582,0.19,0.092
1764064704107,10.067,10.088,3.44,0.737,0.581,0.19,0.093
1764064704436,11.01,11.341,3.808,0.737,0.581,0.19,0.093
1764064704506,11.01,11.341,3.808,0.737,0.58,0.19,0.093
1764064705072,10.536,10.707,3.623,0.737,0.581,0.19,0.093
1764064705622,10.067,10.088,3.44,0.737,0.581,0.19,0.092
1764064706302,10.536,10.707,3.623,0.737,0.581,0.189,0.092
1764064706403,11.488,11.989,3.996,0.737,0.581,0.189,0.093
1764064706772,10.536,10.707,3.623,0.737,0.58,0.19,0.093
1764064707157,10.067,10.088,3.44,0.737,0.581,0.19,0.093
1764064707520,10.067,10.088,3.44,0.736,0.581,0.189,0.092
1764064707753,11.01,11.341,3.808,0.737,0.581,0.189,0.093
1764064708055,10.067,10.088,3.44,0.737,0.581,0.189,0.092
1764064709263,10.536,10.707,3.623,0.737,0.581,0.189,0.093
1764064709532,11.488,11.989,3.996,0.738,0.581,0.189,0.092
1764064709779,10.536,10.707,3.623,0.737,0.581,0.189,0.093
1764064710189,10.536,10.707,3.623,0.738,0.58,0.189,0.093
1764064710571,10.067,10.088,3.44,0.738,0.581,0.189,0.093
1764064711418,10.536,10.707,3.623,0.738,0.58,0.189,0.092
1764064711797,11.488,11.989,3.996,0.738,0.581,0.189,0.093
1764064712642,11.488,11.989,3.996,0.738,0.581,0.189,0.093
1764064712743,11.01,11.341,3.808,0.738,0.58,0.19,0.094
1764064712915,10.536,10.707,3.623,0.739,0.581,0.189,0.093
1764064713752,10.067,10.088,3.44,0.738,0.581,0.189,0.093
1764064714027,11.488,11.989,3.996,0.738,0.58,0.189,0.093
1764064714415,10.067,10.088,3.44,0.738,0.581,0.189,0.093
1764064714961,10.536,10.707,3.623,0.738,0.58,0.189,0.093
1764064715134,10.536,10.707,3.623,0.738,0.58,0.189,0.092
1764064715551,10.536,10.707,3.623,0.738,0.58,0.189,0.092
1764064715818,11.01,11.341,3.808,0.738,0.58,0.189,0.092
1764064716477,10.536,10.707,3.623,0.738,0.58,0.188,0.092
1764064716755,11.01,11.341,3.808,0.738,0.58,0.188,0.092
1764064717038,11.01,11.341,3.808,0.738,0.58,0.188,0.092
1764064717407,10.067,10.088,3.44,0.738,0.58,0.188,0.092
1764064717693,10.067,10.088,3.44,0.738,0.581,0.189,0.092
1764064718144,10.536,10.707,3.623,0.738,0.58,0.188,0.092
1764064718831,10.067,10.088,3.44,0.738,0.58,0.188,0.092
1764064719299,11.488,11.989,3.996,0.738,0.58,0.188,0.092
1764064719747,11.01,11.341,3.808,0.737,0.58,0.187,0.09
1764064720065,10.536,10.707,3.623,0.738,0.58,0.188,0.092
1764064720333,10.067,10.088,3.44,0.738,0.58,0.187,0.091
1764064720688,10.536,10.707,3.623,0.737,0.58,0.187,0.091
1764064720980,10.067,10.088,3.44,0.737,0.58,0.187,0.091
1764064721325,10.067,10.088,3.44,0.738,0.58,0.186,0.091
1764064721908,10.067,10.088,3.44,0.737,0.58,0.187,0.091
1764064722173,10.536,10.707,3.623,0.737,0.58,0.187,0.091
1764064722486,10.536,10.707,3.623,0.737,0.58,0.187,0.091
1764064722650,10.536,10.707,3.623,0.736,0.58,0.187,0.091
1764064723098,10.067,10.088,3.44,0.737,0.58,0.186,0.091
1764064723307,10.067,10.088,3.44,0.736,0.58,0.187,0.091
1764064723692,11.01,11.341,3.808,0.736,0.58,0.186,0.09
1764064724045,10.067,10.088,3.44,0.736,0.58,0.186,0.091
1764064724524,10.067,10.088,3.44,0.736,0.58,0.186,0.091
1764064725375,11.01,11.341,3.808,0.736,0.58,0.186,0.091
1764064725758,11.488,11.989,3.996,0.736,0.58,0.186,0.091
1764064726092,11.488,11.989,3.996,0.736,0.58,0.186,0.091
1764064726211,10.536,10.707,3.623,0.736,0.58,0.186,0.092
1764064726513,10.067,10.088,3.44,0.736,0.58,0.186,0.091
1764064727136,10.067,10.088,3.44,0.736,0.58,0.186,0.092
1764064727705,11.488,11.989,3.996,0.737,0.58,0.186,0.092
1764064728078,10.536,10.707,3.623,0.737,0.579,0.186,0.092
1764064728310,10.536,10.707,3.623,0.737,0.58,0.186,0.092
1764064728764,10.536,10.707,3.623,0.737,0.579,0.186,0.092
1764064728764,10.536,10.707,3.623,0.737,0.579,0.186,0.092
1764064729408,10.067,10.088,3.44,0.736,0.58,0.186,0.092
1764064729702,10.067,10.088,3.44,0.737,0.579,0.186,0.092
1764064729956,10.536,10.707,3.623,0.738,0.58,0.186,0.092
1764064730132,10.536,10.707,3.623,0.737,0.58,0.186,0.093
1764064730614,10.067,10.088,3.44,0.737,0.58,0.186,0.093
1764064731015,10.067,10.088,3.44,0.737,0.58,0.186,0.093
1764064731212,10.536,10.707,3.623,0.737,0.579,0.185,0.093
1764064731850,10.067,10.088,3.44,0.737,0.58,0.186,0.093
1764064732034,10.536,10.707,3.623,0.737,0.58,0.186,0.093
1764064732711,10.536,10.707,3.623,0.737,0.58,0.186,0.093
1764064732711,11.488,11.989,3.996,0.737,0.58,0.186,0.092
1764064733272,10.067,10.088,3.44,0.736,0.58,0.185,0.092
1764064733374,10.536,10.707,3.623,0.736,0.58,0.185,0.092
1764064734683,10.067,10.088,3.44,0.736,0.58,0.185,0.092
1764064734893,11.01,11.341,3.808,0.736,0.58,0.185,0.091
1764064735643,11.488,11.989,3.996,0.734,0.58,0.185,0.092
1764064736205,11.01,11.341,3.808,0.736,0.581,0.185,0.092
1764064736865,11.01,11.341,3.808,0.736,0.58,0.185,0.094
1764064737511,11.488,11.989,3.996,0.737,0.58,0.185,0.094
1764064737512,11.488,11.989,3.996,0.737,0.58,0.185,0.094
1764064738517,10.067,10.088,3.44,0.736,0.58,0.185,0.093
1764064739084,11.969,12.65,4.186,0.736,0.581,0.185,0.093
1764064739581,11.01,11.341,3.808,0.736,0.581,0.185,0.092
1764064739846,11.488,11.989,3.996,0.736,0.58,0.184,0.091
1764064740219,10.067,10.088,3.44,0.734,0.58,0.184,0.092
1764064740895,10.067,10.088,3.44,0.736,0.581,0.184,0.091
1764064741538,10.536,10.707,3.623,0.736,0.58,0.184,0.092
1764064741640,11.488,11.989,3.996,0.736,0.581,0.183,0.091
1764064743194,10.067,10.088,3.44,0.736,0.58,0.183,0.092
1764064743513,12.944,14.014,4.575,0.734,0.58,0.183,0.091
1764064744242,10.067,10.088,3.44,0.734,0.579,0.183,0.091
1764064745107,10.536,10.707,3.623,0.734,0.58,0.183,0.09
1764064745377,11.488,11.989,3.996,0.733,0.579,0.182,0.09
1764064745780,11.01,11.341,3.808,0.734,0.58,0.183,0.09
1764064746045,11.01,11.341,3.808,0.734,0.58,0.183,0.09
1764064746332,10.067,10.088,3.44,0.734,0.58,0.183,0.09
1764064746744,10.067,10.088,3.44,0.733,0.579,0.182,0.09
1764064747672,10.536,10.707,3.623,0.734,0.579,0.182,0.09
1764064747953,11.488,11.989,3.996,0.733,0.58,0.182,0.09
1764064748504,11.01,11.341,3.808,0.733,0.58,0.182,0.091
1764064748703,11.01,11.341,3.808,0.734,0.58,0.182,0.091
1764064749257,10.067,10.088,3.44,0.734,0.58,0.183,0.092
1764064749376,11.01,11.341,3.808,0.734,0.58,0.182,0.091
1764064749802,10.067,10.088,3.44,0.734,0.58,0.182,0.091
1764064750121,10.067,10.088,3.44,0.734,0.58,0.182,0.091
1764064750579,9.602,9.482,3.261,0.734,0.579,0.182,0.091
1764064751058,10.536,10.707,3.623,0.733,0.58,0.182,0.091
1764064751436,10.067,10.088,3.44,0.733,0.579,0.182,0.091
1764064751806,10.536,10.707,3.623,0.734,0.58,0.182,0.091
1764064752150,11.01,11.341,3.808,0.733,0.579,0.181,0.09
1764064752914,10.067,10.088,3.44,0.733,0.579,0.182,0.09
1764064753274,11.01,11.341,3.808,0.733,0.578,0.181,0.09
1764064753434,10.536,10.707,3.623,0.733,0.578,0.181,0.09
1764064754727,11.01,11.341,3.808,0.733,0.578,0.181,0.09
1764064755359,11.488,11.989,3.996,0.733,0.579,0.18,0.089
1764064755728,10.536,10.707,3.623,0.733,0.58,0.181,0.089
1764064756118,10.536,10.707,3.623,0.732,0.579,0.18,0.09
1764064756118,11.01,11.341,3.808,0.733,0.579,0.18,0.09
1764064756871,10.067,10.088,3.44,0.733,0.579,0.18,0.09
1764064757229,11.01,11.341,3.808,0.732,0.579,0.18,0.09
1764064757610,10.536,10.707,3.623,0.734,0.579,0.18,0.09
1764064757983,10.067,10.088,3.44,0.733,0.579,0.18,0.09
1764064758729,10.067,10.088,3.44,0.733,0.58,0.18,0.09
1764064759274,9.602,9.482,3.261,0.732,0.578,0.18,0.089
1764064760141,11.488,11.989,3.996,0.733,0.578,0.18,0.09
1764064760146,11.488,11.989,3.996,0.733,0.579,0.18,0.09
1764064760601,10.067,10.088,3.44,0.734,0.578,0.18,0.09
1764064760703,10.067,10.088,3.44,0.733,0.579,0.18,0.089
1764064761342,10.067,10.088,3.44,0.733,0.579,0.18,0.09
1764064761345,10.536,10.707,3.623,0.733,0.579,0.179,0.089
1764064761932,10.067,10.088,3.44,0.733,0.58,0.18,0.089
1764064762169,10.067,10.088,3.44,0.733,0.58,0.18,0.09
1764064763060,10.067,10.088,3.44,0.733,0.579,0.179,0.089
1764064763716,11.01,11.341,3.808,0.733,0.578,0.179,0.089
1764064764550,11.01,11.341,3.808,0.733,0.579,0.179,0.089
1764064765032,11.01,11.341,3.808,0.733,0.579,0.18,0.09
1764064765273,12.455,13.325,4.379,0.733,0.579,0.178,0.089
1764064765848,10.536,10.707,3.623,0.733,0.579,0.179,0.09
1764064766338,10.067,10.088,3.44,0.734,0.58,0.18,0.091
1764064766919,10.536,10.707,3.623,0.733,0.58,0.18,0.09
1764064767525,11.01,11.341,3.808,0.734,0.58,0.179,0.089
1764064767745,11.488,11.989,3.996,0.734,0.578,0.179,0.09
1764064768602,11.01,11.341,3.808,0.736,0.579,0.18,0.091
1764064769153,10.536,10.707,3.623,0.736,0.579,0.179,0.09
1764064769910,11.488,11.989,3.996,0.736,0.58,0.18,0.091
1764064770395,11.488,11.989,3.996,0.734,0.579,0.18,0.091
1764064770869,10.067,10.088,3.44,0.736,0.579,0.18,0.091
1764064771421,11.01,11.341,3.808,0.734,0.578,0.18,0.091
1764064772000,10.536,10.707,3.623,0.734,0.578,0.18,0.091
1764064772933,11.01,11.341,3.808,0.734,0.578,0.18,0.091
1764064773025,11.488,11.989,3.996,0.734,0.578,0.179,0.09
1764064773589,10.536,10.707,3.623,0.734,0.578,0.18,0.09
1764064774057,10.067,10.088,3.44,0.734,0.578,0.179,0.09
1764064774615,10.536,10.707,3.623,0.734,0.579,0.179,0.089
1764064775349,11.488,11.989,3.996,0.734,0.579,0.179,0.089
1764064775927,10.536,10.707,3.623,0.734,0.578,0.18,0.09
1764064777049,11.01,11.341,3.808,0.736,0.578,0.179,0.09
1764064777525,11.488,11.989,3.996,0.736,0.579,0.178,0.09
1764064777788,11.01,11.341,3.808,0.736,0.579,0.179,0.09
1764064779294,11.01,11.341,3.808,0.736,0.578,0.178,0.09
1764064779393,11.969,12.65,4.186,0.736,0.578,0.179,0.09
1764064780052,10.536,10.707,3.623,0.736,0.578,0.179,0.09
1764064780609,10.067,10.088,3.44,0.736,0.578,0.179,0.09
1764064781180,11.01,11.341,3.808,0.737,0.578,0.179,0.09
1764064781754,11.01,11.341,3.808,0.737,0.578,0.179,0.09
1764064782406,11.488,11.989,3.996,0.737,0.578,0.179,0.09
1764064782498,11.488,11.989,3.996,0.737,0.578,0.18,0.091
1764064783310,10.067,10.088,3.44,0.736,0.578,0.179,0.091
1764064783999,11.01,11.341,3.808,0.736,0.578,0.18,0.092
1764064784073,10.536,10.707,3.623,0.736,0.578,0.179,0.091
1764064785220,9.602,9.482,3.261,0.736,0.578,0.18,0.092
1764064785959,10.067,10.088,3.44,0.736,0.577,0.179,0.092
1764064786537,11.488,11.989,3.996,0.737,0.578,0.18,0.095
1764064787068,11.488,11.989,3.996,0.737,0.578,0.18,0.094
1764064787663,11.01,11.341,3.808,0.736,0.578,0.18,0.093
1764064788372,11.01,11.341,3.808,0.736,0.578,0.18,0.093
1764064788860,11.01,11.341,3.808,0.736,0.578,0.18,0.092
1764064789990,11.488,11.989,3.996,0.737,0.578,0.18,0.093
1764064791752,11.969,12.65,4.186,0.736,0.578,0.18,0.093
1764064792002,11.969,12.65,4.186,0.736,0.578,0.179,0.092
1764064792486,11.488,11.989,3.996,0.736,0.578,0.179,0.091
1764064792968,10.067,10.088,3.44,0.733,0.578,0.179,0.091
1764064793311,11.488,11.989,3.996,0.734,0.578,0.179,0.092
1764064793691,10.067,10.088,3.44,0.733,0.577,0.179,0.092
1764064793705,11.969,12.65,4.186,0.734,0.578,0.178,0.092
1764064794098,10.067,10.088,3.44,0.733,0.577,0.179,0.091
1764064794762,10.067,10.088,3.44,0.733,0.577,0.179,0.09
1764064795374,10.536,10.707,3.623,0.733,0.577,0.178,0.09
1764064796058,11.488,11.989,3.996,0.733,0.577,0.178,0.09
1764064796526,10.536,10.707,3.623,0.733,0.578,0.178,0.089
1764064796814,11.01,11.341,3.808,0.732,0.577,0.178,0.09
1764064797845,10.536,10.707,3.623,0.732,0.577,0.177,0.09
1764064798384,11.488,11.989,3.996,0.731,0.577,0.178,0.091
1764064798787,10.536,10.707,3.623,0.732,0.577,0.177,0.091
1764064799172,10.536,10.707,3.623,0.732,0.577,0.177,0.091
1764064799533,11.01,11.341,3.808,0.732,0.577,0.177,0.091
1764064800028,10.067,10.088,3.44,0.732,0.577,0.177,0.091
1764064800477,10.067,10.088,3.44,0.733,0.577,0.177,0.091
1764064800974,11.01,11.341,3.808,0.732,0.577,0.177,0.091
1764064801422,10.536,10.707,3.623,0.731,0.576,0.177,0.091
1764064801915,11.01,11.341,3.808,0.733,0.577,0.177,0.091
1764064802662,10.536,10.707,3.623,0.732,0.577,0.177,0.091
1764064803145,11.488,11.989,3.996,0.733,0.577,0.177,0.091
1764064803615,10.067,10.088,3.44,0.732,0.577,0.177,0.091
1764064804548,10.067,10.088,3.44,0.733,0.577,0.177,0.091
1764064805194,11.01,11.341,3.808,0.733,0.577,0.177,0.09
1764064805371,11.969,12.65,4.186,0.732,0.577,0.177,0.09
1764064806207,10.536,10.707,3.623,0.733,0.577,0.177,0.09
1764064806595,10.536,10.707,3.623,0.733,0.576,0.177,0.09
1764064807249,11.01,11.341,3.808,0.733,0.577,0.177,0.089
1764064807621,10.067,10.088,3.44,0.733,0.576,0.176,0.09
1764064808091,10.536,10.707,3.623,0.732,0.576,0.176,0.09
1764064808587,10.536,10.707,3.623,0.732,0.576,0.176,0.089
1764064810150,10.536,10.707,3.623,0.733,0.576,0.176,0.09
1764064810726,12.455,13.325,4.379,0.733,0.576,0.176,0.09
1764064811662,11.01,11.341,3.808,0.733,0.577,0.176,0.09
1764064812618,11.01,11.341,3.808,0.733,0.576,0.176,0.09
1764064813176,13.437,14.716,4.773,0.733,0.576,0.177,0.091
1764064813437,11.488,11.989,3.996,0.733,0.576,0.176,0.091
1764064814013,10.067,10.088,3.44,0.733,0.576,0.176,0.091
1764064815419,10.536,10.707,3.623,0.733,0.576,0.176,0.091
1764064816076,11.01,11.341,3.808,0.733,0.576,0.176,0.091
1764064816628,11.488,11.989,3.996,0.733,0.576,0.176,0.09
1764064817299,10.536,10.707,3.623,0.733,0.576,0.176,0.091
1764064817938,11.488,11.989,3.996,0.732,0.576,0.176,0.09
1764064818393,11.488,11.989,3.996,0.733,0.576,0.176,0.09
1764064818865,11.01,11.341,3.808,0.732,0.576,0.176,0.091
1764064819328,10.067,10.088,3.44,0.733,0.576,0.176,0.09
1764064819962,10.536,10.707,3.623,0.733,0.576,0.176,0.09
1764064820667,11.01,11.341,3.808,0.732,0.576,0.176,0.091
1764064821377,11.01,11.341,3.808,0.733,0.576,0.176,0.09
1764064821875,11.488,11.989,3.996,0.733,0.576,0.176,0.091
1764064822451,11.01,11.341,3.808,0.733,0.576,0.176,0.091
1764064823005,11.488,11.989,3.996,0.733,0.576,0.176,0.091
1764064823049,11.01,11.341,3.808,0.733,0.576,0.176,0.091
1764064823946,10.067,10.088,3.44,0.733,0.576,0.177,0.091
1764064823946,11.01,11.341,3.808,0.733,0.576,0.176,0.091
1764064824965,10.067,10.088,3.44,0.733,0.576,0.176,0.091
1764064825710,10.536,10.707,3.623,0.733,0.576,0.177,0.091
1764064826548,11.01,11.341,3.808,0.734,0.576,0.177,0.091
1764064827128,11.488,11.989,3.996,0.733,0.576,0.176,0.092
1764064827342,11.488,11.989,3.996,0.734,0.576,0.177,0.092
1764064827674,10.536,10.707,3.623,0.734,0.576,0.177,0.091
1764064828170,10.067,10.088,3.44,0.734,0.576,0.177,0.092
1764064829319,11.01,11.341,3.808,0.736,0.576,0.177,0.092
1764064829865,11.01,11.341,3.808,0.736,0.577,0.177,0.092
1764064830582,11.488,11.989,3.996,0.737,0.576,0.177,0.092
1764064831158,11.488,11.989,3.996,0.737,0.577,0.177,0.093
1764064831813,11.01,11.341,3.808,0.74,0.576,0.179,0.096
1764064832773,11.488,11.989,3.996,0.742,0.576,0.181,0.102
1764064833273,11.488,11.989,3.996,0.748,0.576,0.184,0.109
1764064833718,10.536,10.707,3.623,0.75,0.576,0.186,0.113
1764064834195,11.488,11.989,3.996,0.755,0.576,0.19,0.119
1764064834770,10.536,10.707,3.623,0.757,0.576,0.191,0.121
1764064835138,10.536,10.707,3.623,0.758,0.576,0.194,0.125
1764064835681,11.488,11.989,3.996,0.762,0.576,0.197,0.129
1764064836074,11.01,11.341,3.808,0.768,0.576,0.199,0.13
1764064836603,11.01,11.341,3.808,0.768,0.576,0.201,0.133
1764064837023,11.01,11.341,3.808,0.769,0.576,0.202,0.134
1764064837288,11.01,11.341,3.808,0.77,0.576,0.205,0.137
1764064837849,11.488,11.989,3.996,0.771,0.576,0.207,0.138
1764064838411,10.536,10.707,3.623,0.773,0.576,0.208,0.139
1764064838878,11.969,12.65,4.186,0.773,0.576,0.211,0.141
1764064840181,11.488,11.989,3.996,0.774,0.576,0.213,0.142
1764064840964,12.455,13.325,4.379,0.776,0.576,0.216,0.145
1764064841805,12.944,14.014,4.575,0.778,0.576,0.22,0.147
1764064842457,12.944,14.014,4.575,0.78,0.577,0.223,0.147
1764064842730,11.969,12.65,4.186,0.78,0.576,0.225,0.148
1764064843309,11.969,12.65,4.186,0.781,0.576,0.226,0.149
1764064843876,11.969,12.65,4.186,0.782,0.576,0.229,0.15
1764064843876,12.455,13.325,4.379,0.782,0.576,0.23,0.15
1764064844704,11.01,11.341,3.808,0.782,0.576,0.23,0.151
1764064845363,12.455,13.325,4.379,0.782,0.576,0.232,0.152
1764064845818,12.455,13.325,4.379,0.783,0.576,0.234,0.152
1764064845914,11.969,12.65,4.186,0.784,0.576,0.235,0.152
1764064847237,11.01,11.341,3.808,0.782,0.576,0.235,0.152
1764064847882,12.455,13.325,4.379,0.784,0.576,0.237,0.153
1764064848545,12.944,14.014,4.575,0.784,0.576,0.238,0.153
1764064848905,12.944,14.014,4.575,0.785,0.576,0.239,0.153
1764064849979,11.969,12.65,4.186,0.784,0.576,0.239,0.153
1764064850503,12.455,13.325,4.379,0.784,0.577,0.241,0.153
1764064850798,12.455,13.325,4.379,0.782,0.576,0.242,0.154
1764064851665,12.944,14.014,4.575,0.784,0.576,0.242,0.154
1764064852117,11.969,12.65,4.186,0.784,0.576,0.244,0.154
1764064852863,12.944,14.014,4.575,0.784,0.576,0.244,0.154
1764064853186,12.944,14.014,4.575,0.784,0.576,0.244,0.154
1764064853449,11.969,12.65,4.186,0.783,0.576,0.245,0.153
1764064854303,11.488,11.989,3.996,0.782,0.576,0.245,0.155
1764064854866,11.969,12.65,4.186,0.784,0.576,0.246,0.154
1764064855427,12.944,14.014,4.575,0.784,0.576,0.247,0.154
1764064855997,13.437,14.716,4.773,0.783,0.576,0.248,0.155
1764064856612,11.969,12.65,4.186,0.784,0.576,0.247,0.154
1764064856736,12.944,14.014,4.575,0.784,0.576,0.248,0.155
1764064857025,12.455,13.325,4.379,0.784,0.576,0.249,0.154
1764064857480,11.488,11.989,3.996,0.784,0.576,0.249,0.154
1764064858257,11.969,12.65,4.186,0.784,0.576,0.249,0.154
1764064858809,12.944,14.014,4.575,0.784,0.576,0.249,0.154
1764064859289,12.944,14.014,4.575,0.784,0.576,0.25,0.154
1764064860044,12.944,14.014,4.575,0.784,0.576,0.25,0.154
1764064860601,12.944,14.014,4.575,0.783,0.576,0.25,0.153
1764064860981,11.969,12.65,4.186,0.783,0.576,0.25,0.154
1764064861237,12.944,14.014,4.575,0.783,0.576,0.251,0.154
1764064862215,11.969,12.65,4.186,0.784,0.576,0.251,0.154
1764064862294,12.944,14.014,4.575,0.783,0.576,0.252,0.153
1764064862772,12.455,13.325,4.379,0.782,0.576,0.252,0.153
1764064863406,11.969,12.65,4.186,0.782,0.576,0.252,0.153
1764064863973,12.455,13.325,4.379,0.782,0.576,0.252,0.153
1764064864823,13.437,14.716,4.773,0.782,0.576,0.252,0.154
1764064865278,12.455,13.325,4.379,0.782,0.576,0.252,0.152
1764064865747,13.437,14.716,4.773,0.782,0.576,0.252,0.154
1764064866308,12.455,13.325,4.379,0.782,0.576,0.252,0.153
1764064866990,12.944,14.014,4.575,0.781,0.576,0.252,0.153
1764064867926,12.455,13.325,4.379,0.782,0.576,0.253,0.152
1764064868194,12.944,14.014,4.575,0.781,0.576,0.252,0.152
1764064869229,12.455,13.325,4.379,0.781,0.576,0.252,0.153
1764064869959,13.934,15.432,4.973,0.781,0.576,0.253,0.152
1764064871212,13.437,14.716,4.773,0.78,0.576,0.253,0.152
1764064871575,13.437,14.716,4.773,0.78,0.576,0.253,0.152
1764064871845,12.944,14.014,4.575,0.78,0.576,0.253,0.151
1764064872597,12.944,14.014,4.575,0.78,0.576,0.253,0.15
1764064872981,11.969,12.65,4.186,0.78,0.576,0.253,0.151
1764064873821,13.437,14.716,4.773,0.778,0.576,0.253,0.15
1764064874277,13.437,14.716,4.773,0.78,0.576,0.253,0.151
1764064874846,11.969,12.65,4.186,0.779,0.576,0.253,0.15
1764064875228,12.944,14.014,4.575,0.78,0.576,0.253,0.15
1764064876255,12.944,14.014,4.575,0.779,0.576,0.252,0.15
1764064876712,13.437,14.716,4.773,0.778,0.576,0.253,0.149
1764064877372,12.944,14.014,4.575,0.779,0.576,0.253,0.15
1764064877842,13.437,14.716,4.773,0.778,0.576,0.253,0.15
1764064878531,12.455,13.325,4.379,0.778,0.576,0.253,0.15
1764064878977,12.944,14.014,4.575,0.777,0.576,0.253,0.151
1764064879368,12.944,14.014,4.575,0.777,0.576,0.253,0.149
1764064880775,12.944,14.014,4.575,0.778,0.576,0.253,0.149
1764064881694,13.437,14.716,4.773,0.777,0.576,0.252,0.15
1764064882884,14.435,16.161,5.176,0.777,0.576,0.252,0.148
1764064883125,14.939,16.903,5.381,0.778,0.576,0.252,0.149
1764064884614,12.455,13.325,4.379,0.777,0.576,0.252,0.149
1764064885375,12.944,14.014,4.575,0.777,0.576,0.252,0.149
1764064887626,14.435,16.161,5.176,0.777,0.576,0.252,0.148
1764064887902,15.447,17.658,5.589,0.777,0.576,0.252,0.148
1764064889113,11.969,12.65,4.186,0.777,0.576,0.252,0.147
1764064889954,14.435,16.161,5.176,0.777,0.576,0.252,0.147
1764064890436,12.944,14.014,4.575,0.777,0.576,0.252,0.147
1764064891260,12.944,14.014,4.575,0.777,0.576,0.252,0.148
1764064892018,12.944,14.014,4.575,0.776,0.576,0.252,0.147
1764064892690,12.944,14.014,4.575,0.776,0.576,0.252,0.147
1764064893989,13.934,15.432,4.973,0.777,0.576,0.251,0.147
1764064896224,15.447,17.658,5.589,0.774,0.576,0.251,0.145
1764064897087,14.939,16.903,5.381,0.774,0.576,0.251,0.145
1764064897933,13.437,14.716,4.773,0.774,0.576,0.25,0.145
1764064898399,12.944,14.014,4.575,0.774,0.576,0.25,0.145
1764064900252,13.934,15.432,4.973,0.774,0.576,0.25,0.145
1764064900826,14.939,16.903,5.381,0.774,0.576,0.249,0.146
1764064901702,13.437,14.716,4.773,0.774,0.576,0.25,0.145
1764064903752,13.934,15.432,4.973,0.774,0.576,0.25,0.145
1764064904527,13.934,15.432,4.973,0.774,0.576,0.25,0.144
1764064904972,14.939,16.903,5.381,0.774,0.576,0.25,0.144
1764064905433,13.437,14.716,4.773,0.774,0.576,0.249,0.143
1764064905904,11.969,12.65,4.186,0.774,0.576,0.249,0.144
1764064906678,12.944,14.014,4.575,0.774,0.576,0.249,0.143
1764064907411,13.437,14.716,4.773,0.773,0.576,0.249,0.143
1764064908074,13.934,15.432,4.973,0.773,0.576,0.248,0.143
1764064908726,11.969,12.65,4.186,0.773,0.576,0.249,0.143
1764064909393,12.944,14.014,4.575,0.772,0.576,0.249,0.142
1764064910044,13.437,14.716,4.773,0.773,0.576,0.248,0.143
1764064910396,12.455,13.325,4.379,0.772,0.576,0.248,0.143
1764064910969,13.437,14.716,4.773,0.773,0.576,0.248,0.141
1764064911309,12.944,14.014,4.575,0.772,0.576,0.248,0.142
1764064911699,12.455,13.325,4.379,0.773,0.576,0.248,0.142
1764064911965,11.969,12.65,4.186,0.773,0.576,0.248,0.142
1764064912212,11.969,12.65,4.186,0.772,0.576,0.248,0.142
1764064912550,11.969,12.65,4.186,0.773,0.576,0.248,0.142
1764064912638,12.944,14.014,4.575,0.773,0.576,0.247,0.142
1764064913290,11.969,12.65,4.186,0.772,0.576,0.248,0.141
1764064913405,12.455,13.325,4.379,0.773,0.576,0.247,0.141
1764064922680,11.969,12.65,4.186,0.773,0.576,0.248,0.142
1764064924737,18.038,21.628,6.663,0.77,0.576,0.245,0.139
1764064925366,12.944,14.014,4.575,0.77,0.576,0.246,0.139
1764064925961,11.969,12.65,4.186,0.77,0.576,0.245,0.139
1764064926441,12.944,14.014,4.575,0.77,0.576,0.245,0.138
1764064927000,12.944,14.014,4.575,0.77,0.576,0.246,0.139
1764064927766,13.437,14.716,4.773,0.769,0.576,0.245,0.138
1764064928197,12.455,13.325,4.379,0.77,0.576,0.245,0.138
1764064928588,12.944,14.014,4.575,0.77,0.573,0.244,0.138
1764064929553,12.944,14.014,4.575,0.77,0.576,0.245,0.138
1764064930006,12.944,14.014,4.575,0.77,0.576,0.245,0.138
1764064930467,12.455,13.325,4.379,0.77,0.576,0.244,0.138
1764064931422,13.437,14.716,4.773,0.769,0.576,0.244,0.137
1764064931781,13.437,14.716,4.773,0.769,0.573,0.244,0.137
1764064932527,12.944,14.014,4.575,0.768,0.576,0.244,0.137
1764064932992,11.969,12.65,4.186,0.769,0.576,0.244,0.137
1764064933669,12.944,14.014,4.575,0.77,0.576,0.244,0.138
1764064934243,12.944,14.014,4.575,0.77,0.573,0.244,0.137
1764064934939,12.455,13.325,4.379,0.769,0.573,0.244,0.137
1764064935359,12.944,14.014,4.575,0.769,0.576,0.244,0.137
1764064935577,12.944,14.014,4.575,0.769,0.576,0.244,0.137
