ts,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
1764058728363,38.411,58.115,15.693,0.91,0.954,0.788,0.128
1764058728422,39.686,60.65,16.285,0.909,0.953,0.788,0.128
1764058729454,39.047,59.376,15.988,0.909,0.952,0.786,0.128
1764058729843,41.62,64.545,17.188,0.91,0.953,0.788,0.128
1764058730215,40.328,61.936,16.584,0.91,0.953,0.788,0.129
1764058730852,40.328,61.936,16.584,0.911,0.953,0.788,0.128
1764058731322,40.973,63.235,16.885,0.91,0.953,0.788,0.128
1764058731699,40.328,61.936,16.584,0.91,0.952,0.788,0.129
1764058732158,39.686,60.65,16.285,0.91,0.953,0.788,0.129
1764058732311,40.328,61.936,16.584,0.91,0.952,0.788,0.129
1764058732720,39.047,59.376,15.988,0.91,0.952,0.788,0.129
1764058732851,39.047,59.376,15.988,0.911,0.953,0.788,0.129
1764058733316,40.328,61.936,16.584,0.91,0.953,0.788,0.128
1764058733402,40.973,63.235,16.885,0.91,0.953,0.789,0.128
1764058733727,39.047,59.376,15.988,0.911,0.952,0.789,0.129
1764058733905,39.686,60.65,16.285,0.911,0.951,0.788,0.129
1764058734147,39.047,59.376,15.988,0.911,0.953,0.788,0.128
1764058734381,37.147,55.628,15.11,0.91,0.953,0.789,0.129
1764058734824,39.047,59.376,15.988,0.911,0.953,0.788,0.129
1764058734912,39.047,59.376,15.988,0.911,0.951,0.789,0.129
1764058735389,39.047,59.376,15.988,0.91,0.953,0.789,0.128
1764058735412,39.686,60.65,16.285,0.91,0.951,0.789,0.13
1764058735851,39.047,59.376,15.988,0.91,0.951,0.788,0.13
1764058739136,39.047,59.376,15.988,0.91,0.951,0.789,0.129
1764058739500,39.686,60.65,16.285,0.91,0.952,0.789,0.128
1764058739729,45.568,72.664,19.046,0.91,0.952,0.79,0.128
1764058739974,39.686,60.65,16.285,0.91,0.951,0.789,0.127
1764058740571,39.047,59.376,15.988,0.909,0.951,0.79,0.128
1764058740979,39.686,60.65,16.285,0.909,0.952,0.789,0.127
1764058741363,40.328,61.936,16.584,0.909,0.952,0.789,0.127
1764058741465,40.328,61.936,16.584,0.908,0.951,0.789,0.126
1764058741773,39.047,59.376,15.988,0.908,0.953,0.79,0.126
1764058741847,39.686,60.65,16.285,0.909,0.951,0.788,0.127
1764058742204,39.047,59.376,15.988,0.908,0.952,0.789,0.127
1764058742513,39.047,59.376,15.988,0.908,0.951,0.789,0.126
1764058743012,39.686,60.65,16.285,0.909,0.951,0.788,0.126
1764058743238,39.686,60.65,16.285,0.908,0.951,0.789,0.126
1764058743994,37.778,56.865,15.4,0.907,0.951,0.788,0.125
1764058744270,39.686,60.65,16.285,0.908,0.951,0.788,0.125
1764058744494,39.047,59.376,15.988,0.907,0.951,0.788,0.125
1764058744746,39.047,59.376,15.988,0.908,0.951,0.788,0.124
1764058744840,39.047,59.376,15.988,0.907,0.95,0.788,0.124
1764058745323,39.047,59.376,15.988,0.906,0.951,0.788,0.124
1764058745721,39.686,60.65,16.285,0.906,0.95,0.788,0.123
1764058745883,38.411,58.115,15.693,0.906,0.951,0.788,0.123
1764058746164,39.047,59.376,15.988,0.905,0.95,0.786,0.122
1764058746383,38.411,58.115,15.693,0.905,0.95,0.786,0.122
1764058746455,39.047,59.376,15.988,0.905,0.95,0.788,0.122
1764058747037,39.047,59.376,15.988,0.905,0.95,0.786,0.122
1764058747463,39.686,60.65,16.285,0.905,0.951,0.785,0.12
1764058748021,39.686,60.65,16.285,0.905,0.951,0.784,0.12
1764058748412,39.686,60.65,16.285,0.905,0.951,0.785,0.12
1764058748771,39.686,60.65,16.285,0.904,0.951,0.785,0.119
1764058748995,38.411,58.115,15.693,0.903,0.951,0.784,0.119
1764058748996,38.411,58.115,15.693,0.902,0.95,0.783,0.119
1764058749443,38.411,58.115,15.693,0.902,0.951,0.783,0.119
1764058749833,38.411,58.115,15.693,0.902,0.951,0.782,0.118
1764058750096,39.047,59.376,15.988,0.902,0.951,0.782,0.118
1764058750362,39.047,59.376,15.988,0.902,0.951,0.782,0.117
1764058750581,38.411,58.115,15.693,0.901,0.951,0.782,0.118
1764058750664,38.411,58.115,15.693,0.901,0.95,0.781,0.117
1764058751037,38.411,58.115,15.693,0.901,0.951,0.781,0.117
1764058751497,38.411,58.115,15.693,0.901,0.95,0.781,0.117
1764058751973,39.047,59.376,15.988,0.9,0.95,0.78,0.116
1764058752426,39.686,60.65,16.285,0.9,0.951,0.78,0.117
1764058752547,39.686,60.65,16.285,0.9,0.95,0.78,0.116
1764058752710,38.411,58.115,15.693,0.899,0.95,0.78,0.116
1764058753046,38.411,58.115,15.693,0.898,0.95,0.78,0.115
1764058753140,38.411,58.115,15.693,0.898,0.951,0.78,0.114
1764058753866,38.411,58.115,15.693,0.898,0.949,0.778,0.114
1764058754162,40.328,61.936,16.584,0.897,0.95,0.778,0.114
1764058754248,38.411,58.115,15.693,0.897,0.95,0.777,0.113
1764058754523,38.411,58.115,15.693,0.896,0.95,0.777,0.113
1764058755006,38.411,58.115,15.693,0.896,0.95,0.776,0.113
1764058755264,38.411,58.115,15.693,0.896,0.95,0.775,0.113
1764058755452,37.778,56.865,15.4,0.896,0.951,0.776,0.113
1764058755846,39.686,60.65,16.285,0.896,0.951,0.775,0.112
1764058755951,38.411,58.115,15.693,0.896,0.951,0.775,0.112
1764058756588,38.411,58.115,15.693,0.896,0.95,0.774,0.112
1764058756897,38.411,58.115,15.693,0.896,0.951,0.774,0.112
1764058756993,39.047,59.376,15.988,0.896,0.95,0.774,0.112
1764058757157,40.328,61.936,16.584,0.896,0.951,0.773,0.112
1764058757642,37.778,56.865,15.4,0.896,0.951,0.772,0.112
1764058757934,38.411,58.115,15.693,0.896,0.951,0.772,0.112
1764058758063,38.411,58.115,15.693,0.893,0.95,0.772,0.111
1764058758498,37.778,56.865,15.4,0.896,0.951,0.772,0.111
1764058758721,37.778,56.865,15.4,0.892,0.95,0.772,0.111
1764058759148,37.778,56.865,15.4,0.893,0.951,0.772,0.111
1764058759360,37.778,56.865,15.4,0.892,0.95,0.772,0.111
1764058759461,38.411,58.115,15.693,0.892,0.95,0.77,0.11
1764058760117,37.778,56.865,15.4,0.892,0.95,0.769,0.11
1764058760372,39.047,59.376,15.988,0.892,0.95,0.769,0.11
1764058760492,38.411,58.115,15.693,0.891,0.95,0.768,0.111
1764058760858,37.778,56.865,15.4,0.892,0.951,0.768,0.111
1764058761344,37.778,56.865,15.4,0.892,0.951,0.768,0.11
1764058761806,39.047,59.376,15.988,0.892,0.951,0.768,0.109
1764058762067,40.328,61.936,16.584,0.892,0.951,0.768,0.109
1764058762355,37.778,56.865,15.4,0.892,0.951,0.768,0.11
1764058762669,37.778,56.865,15.4,0.896,0.951,0.768,0.11
1764058762914,38.411,58.115,15.693,0.892,0.95,0.768,0.109
1764058763101,37.778,56.865,15.4,0.892,0.951,0.768,0.109
1764058763208,37.778,56.865,15.4,0.892,0.951,0.768,0.108
1764058763485,37.147,55.628,15.11,0.891,0.95,0.764,0.108
1764058763687,37.147,55.628,15.11,0.892,0.95,0.768,0.108
1764058764127,37.778,56.865,15.4,0.891,0.95,0.768,0.107
1764058764171,37.778,56.865,15.4,0.89,0.949,0.764,0.107
1764058764535,37.778,56.865,15.4,0.89,0.95,0.764,0.107
1764058764745,37.147,55.628,15.11,0.891,0.95,0.762,0.106
1764058765313,37.778,56.865,15.4,0.89,0.95,0.762,0.107
1764058765751,37.147,55.628,15.11,0.89,0.95,0.762,0.106
1764058765844,38.411,58.115,15.693,0.889,0.95,0.761,0.106
1764058766689,37.147,55.628,15.11,0.889,0.95,0.76,0.106
1764058766866,37.778,56.865,15.4,0.888,0.949,0.759,0.105
1764058766885,37.778,56.865,15.4,0.889,0.95,0.759,0.105
1764058767275,37.147,55.628,15.11,0.887,0.95,0.758,0.106
1764058767439,37.147,55.628,15.11,0.889,0.95,0.758,0.105
1764058768001,37.147,55.628,15.11,0.889,0.951,0.758,0.105
1764058768265,37.147,55.628,15.11,0.889,0.95,0.758,0.105
1764058768566,37.778,56.865,15.4,0.887,0.951,0.758,0.105
1764058768675,37.778,56.865,15.4,0.886,0.95,0.756,0.104
1764058769606,36.52,54.402,14.821,0.887,0.95,0.756,0.105
1764058769606,39.047,59.376,15.988,0.886,0.949,0.756,0.104
1764058770151,36.52,54.402,14.821,0.886,0.949,0.754,0.104
1764058770517,37.147,55.628,15.11,0.886,0.95,0.754,0.105
1764058770630,37.147,55.628,15.11,0.886,0.949,0.753,0.104
1764058770837,36.52,54.402,14.821,0.885,0.949,0.751,0.104
1764058771937,36.52,54.402,14.821,0.886,0.949,0.751,0.104
1764058772758,38.411,58.115,15.693,0.885,0.949,0.749,0.103
1764058774263,38.411,58.115,15.693,0.884,0.949,0.749,0.103
1764058774744,39.686,60.65,16.285,0.884,0.948,0.748,0.102
1764058774955,38.411,58.115,15.693,0.882,0.948,0.746,0.102
1764058775037,36.52,54.402,14.821,0.882,0.948,0.746,0.102
1764058775393,35.896,53.189,14.534,0.882,0.948,0.745,0.101
1764058775780,35.896,53.189,14.534,0.883,0.949,0.745,0.102
1764058776181,36.52,54.402,14.821,0.882,0.949,0.745,0.102
1764058776821,35.896,53.189,14.534,0.882,0.949,0.743,0.102
1764058777106,37.147,55.628,15.11,0.882,0.949,0.743,0.101
1764058777370,37.147,55.628,15.11,0.882,0.949,0.742,0.101
1764058777665,35.896,53.189,14.534,0.882,0.949,0.742,0.101
1764058777939,35.896,53.189,14.534,0.882,0.949,0.742,0.101
1764058778186,35.896,53.189,14.534,0.882,0.949,0.742,0.1
1764058778619,35.896,53.189,14.534,0.881,0.948,0.741,0.1
1764058778917,35.896,53.189,14.534,0.881,0.949,0.741,0.101
1764058779284,35.896,53.189,14.534,0.881,0.949,0.74,0.1
1764058779644,36.52,54.402,14.821,0.881,0.948,0.74,0.101
1764058780232,36.52,54.402,14.821,0.881,0.949,0.74,0.1
1764058780410,35.896,53.189,14.534,0.881,0.948,0.74,0.1
1764058780859,37.147,55.628,15.11,0.881,0.948,0.738,0.1
1764058781230,36.52,54.402,14.821,0.881,0.948,0.738,0.1
1764058781514,35.896,53.189,14.534,0.88,0.948,0.738,0.1
1764058781724,35.274,51.988,14.249,0.88,0.948,0.738,0.1
1764058782064,35.274,51.988,14.249,0.881,0.948,0.738,0.1
1764058782485,35.896,53.189,14.534,0.88,0.948,0.736,0.1
1764058782736,35.274,51.988,14.249,0.881,0.949,0.737,0.1
1764058783034,35.274,51.988,14.249,0.881,0.948,0.737,0.099
1764058783400,35.896,53.189,14.534,0.881,0.948,0.736,0.1
1764058783584,35.274,51.988,14.249,0.882,0.949,0.736,0.099
1764058784045,35.274,51.988,14.249,0.882,0.949,0.737,0.1
1764058784521,35.274,51.988,14.249,0.881,0.948,0.736,0.099
1764058784631,35.896,53.189,14.534,0.882,0.949,0.735,0.099
1764058785077,34.656,50.799,13.966,0.881,0.948,0.735,0.099
1764058785288,35.896,53.189,14.534,0.882,0.948,0.735,0.099
1764058785734,34.656,50.799,13.966,0.882,0.949,0.734,0.098
1764058786109,34.656,50.799,13.966,0.882,0.948,0.734,0.098
1764058786322,35.896,53.189,14.534,0.882,0.949,0.734,0.098
1764058786947,35.274,51.988,14.249,0.881,0.949,0.733,0.098
1764058787242,35.896,53.189,14.534,0.88,0.948,0.733,0.097
1764058787457,35.274,51.988,14.249,0.88,0.949,0.733,0.097
1764058787803,34.656,50.799,13.966,0.881,0.949,0.732,0.097
1764058787936,34.656,50.799,13.966,0.881,0.949,0.732,0.097
1764058788268,34.656,50.799,13.966,0.881,0.949,0.733,0.097
1764058788473,34.656,50.799,13.966,0.881,0.949,0.732,0.097
1764058789117,34.656,50.799,13.966,0.88,0.948,0.732,0.097
1764058789222,32.818,47.305,13.13,0.88,0.949,0.73,0.096
1764058789505,34.04,49.623,13.685,0.88,0.949,0.732,0.097
1764058789907,34.656,50.799,13.966,0.88,0.949,0.732,0.097
1764058790068,34.04,49.623,13.685,0.88,0.948,0.73,0.097
1764058790446,34.04,49.623,13.685,0.878,0.948,0.73,0.096
1764058790643,34.656,50.799,13.966,0.879,0.948,0.729,0.096
1764058790833,34.656,50.799,13.966,0.879,0.949,0.73,0.097
1764058791178,34.04,49.623,13.685,0.879,0.949,0.729,0.097
1764058791556,33.427,48.458,13.407,0.879,0.949,0.728,0.096
1764058791832,34.04,49.623,13.685,0.879,0.948,0.727,0.096
1764058792050,34.656,50.799,13.966,0.879,0.947,0.727,0.096
1764058792318,34.04,49.623,13.685,0.878,0.948,0.727,0.096
1764058792788,34.04,49.623,13.685,0.879,0.949,0.727,0.096
1764058792951,35.274,51.988,14.249,0.88,0.948,0.727,0.095
1764058793617,34.04,49.623,13.685,0.878,0.948,0.727,0.095
1764058793886,34.656,50.799,13.966,0.878,0.948,0.727,0.095
1764058794275,34.04,49.623,13.685,0.879,0.949,0.726,0.095
1764058794663,34.656,50.799,13.966,0.878,0.948,0.726,0.095
1764058794942,34.04,49.623,13.685,0.878,0.948,0.726,0.095
1764058795353,34.656,50.799,13.966,0.877,0.948,0.725,0.095
1764058795916,34.04,49.623,13.685,0.877,0.948,0.724,0.095
1764058796266,34.656,50.799,13.966,0.877,0.949,0.724,0.095
1764058796576,34.656,50.799,13.966,0.877,0.948,0.724,0.095
1764058797004,34.656,50.799,13.966,0.877,0.948,0.724,0.095
1764058797316,34.04,49.623,13.685,0.876,0.948,0.722,0.094
1764058797584,33.427,48.458,13.407,0.876,0.948,0.722,0.094
1764058797584,34.04,49.623,13.685,0.876,0.948,0.722,0.094
1764058797939,32.211,46.165,12.855,0.876,0.948,0.722,0.094
1764058798240,33.427,48.458,13.407,0.876,0.948,0.722,0.093
1764058798318,34.04,49.623,13.685,0.876,0.948,0.722,0.094
1764058798597,33.427,48.458,13.407,0.877,0.947,0.721,0.094
1764058799102,33.427,48.458,13.407,0.876,0.947,0.721,0.094
1764058799102,33.427,48.458,13.407,0.876,0.948,0.721,0.094
1764058799445,34.04,49.623,13.685,0.876,0.947,0.72,0.095
1764058799916,33.427,48.458,13.407,0.876,0.947,0.72,0.094
1764058800010,34.04,49.623,13.685,0.877,0.946,0.72,0.095
1764058800192,32.818,47.305,13.13,0.876,0.946,0.72,0.095
1764058800671,32.818,47.305,13.13,0.877,0.947,0.72,0.095
1764058800759,33.427,48.458,13.407,0.877,0.946,0.719,0.094
1764058801123,32.818,47.305,13.13,0.877,0.948,0.719,0.094
1764058801511,32.818,47.305,13.13,0.877,0.947,0.718,0.094
1764058801712,32.818,47.305,13.13,0.877,0.946,0.719,0.094
1764058802334,32.818,47.305,13.13,0.877,0.946,0.719,0.094
1764058802561,32.818,47.305,13.13,0.877,0.948,0.719,0.095
1764058802662,34.04,49.623,13.685,0.877,0.947,0.719,0.094
1764058803017,32.818,47.305,13.13,0.877,0.946,0.718,0.094
1764058803377,34.04,49.623,13.685,0.876,0.947,0.718,0.094
1764058803829,32.818,47.305,13.13,0.877,0.948,0.718,0.094
1764058804234,33.427,48.458,13.407,0.878,0.947,0.718,0.095
1764058804638,33.427,48.458,13.407,0.877,0.946,0.718,0.095
1764058804882,33.427,48.458,13.407,0.877,0.947,0.718,0.095
1764058805274,32.818,47.305,13.13,0.877,0.946,0.719,0.095
1764058805384,32.818,47.305,13.13,0.877,0.946,0.718,0.095
1764058805671,33.427,48.458,13.407,0.877,0.946,0.718,0.095
1764058806039,32.818,47.305,13.13,0.878,0.947,0.718,0.096
1764058806316,32.211,46.165,12.855,0.877,0.945,0.718,0.095
1764058806450,32.818,47.305,13.13,0.878,0.946,0.718,0.096
1764058806610,32.818,47.305,13.13,0.878,0.945,0.718,0.096
1764058807111,32.211,46.165,12.855,0.879,0.946,0.719,0.096
1764058807733,32.818,47.305,13.13,0.88,0.946,0.719,0.098
1764058807928,33.427,48.458,13.407,0.881,0.946,0.72,0.099
1764058808163,33.427,48.458,13.407,0.883,0.946,0.722,0.1
1764058808399,32.818,47.305,13.13,0.883,0.947,0.722,0.101
1764058808675,32.211,46.165,12.855,0.885,0.946,0.722,0.101
1764058809252,33.427,48.458,13.407,0.885,0.946,0.724,0.102
1764058809583,33.427,48.458,13.407,0.887,0.946,0.724,0.102
1764058809769,33.427,48.458,13.407,0.887,0.945,0.724,0.103
1764058810074,32.211,46.165,12.855,0.887,0.946,0.725,0.103
1764058810740,32.211,46.165,12.855,0.889,0.946,0.726,0.104
1764058810898,32.211,46.165,12.855,0.889,0.946,0.725,0.103
1764058811201,33.427,48.458,13.407,0.889,0.946,0.727,0.104
1764058811306,32.211,46.165,12.855,0.89,0.946,0.727,0.104
1764058811396,32.211,46.165,12.855,0.89,0.945,0.727,0.105
1764058811860,32.818,47.305,13.13,0.89,0.945,0.727,0.105
1764058812338,32.818,47.305,13.13,0.892,0.946,0.727,0.104
1764058812621,32.818,47.305,13.13,0.891,0.945,0.727,0.105
1764058813183,33.427,48.458,13.407,0.892,0.945,0.729,0.105
1764058813459,33.427,48.458,13.407,0.892,0.945,0.73,0.106
1764058813661,33.427,48.458,13.407,0.892,0.945,0.73,0.106
1764058813944,33.427,48.458,13.407,0.896,0.946,0.732,0.107
1764058814305,32.818,47.305,13.13,0.896,0.947,0.732,0.107
1764058814608,32.818,47.305,13.13,0.896,0.947,0.732,0.107
1764058814697,33.427,48.458,13.407,0.896,0.945,0.732,0.107
1764058815256,32.818,47.305,13.13,0.896,0.946,0.732,0.106
1764058815723,32.818,47.305,13.13,0.896,0.947,0.732,0.107
1764058815914,34.04,49.623,13.685,0.896,0.947,0.734,0.108
1764058816085,32.818,47.305,13.13,0.896,0.948,0.734,0.108
1764058816364,32.818,47.305,13.13,0.897,0.946,0.734,0.108
1764058816573,32.818,47.305,13.13,0.897,0.947,0.734,0.107
1764058816929,32.818,47.305,13.13,0.897,0.948,0.736,0.108
1764058817311,32.818,47.305,13.13,0.897,0.948,0.736,0.108
1764058817681,33.427,48.458,13.407,0.896,0.946,0.735,0.108
1764058817889,33.427,48.458,13.407,0.896,0.946,0.736,0.109
1764058818712,34.04,49.623,13.685,0.896,0.947,0.736,0.109
1764058818880,34.04,49.623,13.685,0.897,0.946,0.736,0.109
1764058819080,34.04,49.623,13.685,0.897,0.946,0.737,0.109
1764058819554,33.427,48.458,13.407,0.897,0.947,0.738,0.108
1764058819752,34.04,49.623,13.685,0.897,0.947,0.738,0.109
1764058820296,32.818,47.305,13.13,0.897,0.946,0.738,0.109
1764058820607,33.427,48.458,13.407,0.898,0.946,0.74,0.109
1764058820771,33.427,48.458,13.407,0.898,0.946,0.74,0.11
1764058820966,33.427,48.458,13.407,0.898,0.947,0.74,0.109
1764058821542,32.818,47.305,13.13,0.898,0.948,0.74,0.109
1764058822171,34.04,49.623,13.685,0.898,0.946,0.74,0.11
1764058822677,34.04,49.623,13.685,0.898,0.946,0.74,0.109
1764058822937,34.04,49.623,13.685,0.898,0.947,0.74,0.11
1764058823233,34.04,49.623,13.685,0.898,0.946,0.74,0.109
1764058823431,33.427,48.458,13.407,0.898,0.947,0.741,0.11
1764058823696,33.427,48.458,13.407,0.898,0.946,0.74,0.11
1764058824062,33.427,48.458,13.407,0.898,0.946,0.741,0.11
1764058824806,34.04,49.623,13.685,0.898,0.946,0.741,0.11
1764058824922,35.274,51.988,14.249,0.9,0.947,0.742,0.11
1764058825295,33.427,48.458,13.407,0.898,0.946,0.742,0.11
1764058825489,32.211,46.165,12.855,0.899,0.947,0.742,0.11
1764058825746,33.427,48.458,13.407,0.898,0.946,0.742,0.11
1764058825759,33.427,48.458,13.407,0.899,0.946,0.742,0.11
1764058826213,33.427,48.458,13.407,0.9,0.947,0.742,0.11
1764058826575,33.427,48.458,13.407,0.9,0.946,0.742,0.11
1764058826887,33.427,48.458,13.407,0.899,0.946,0.742,0.109
1764058827582,33.427,48.458,13.407,0.899,0.946,0.742,0.109
1764058827884,35.274,51.988,14.249,0.899,0.945,0.742,0.11
1764058828222,33.427,48.458,13.407,0.899,0.945,0.742,0.109
1764058828577,34.04,49.623,13.685,0.898,0.946,0.742,0.11
1764058829047,34.04,49.623,13.685,0.9,0.946,0.743,0.11
1764058829254,34.04,49.623,13.685,0.9,0.945,0.743,0.109
1764058829801,32.818,47.305,13.13,0.898,0.945,0.743,0.11
1764058830076,34.04,49.623,13.685,0.9,0.946,0.745,0.11
1764058830189,34.04,49.623,13.685,0.899,0.946,0.745,0.11
1764058830350,33.427,48.458,13.407,0.899,0.945,0.743,0.11
1764058830772,33.427,48.458,13.407,0.9,0.946,0.745,0.11
1764058831193,34.04,49.623,13.685,0.899,0.946,0.744,0.111
1764058831418,33.427,48.458,13.407,0.898,0.945,0.745,0.111
1764058831686,33.427,48.458,13.407,0.898,0.946,0.745,0.11
1764058831998,33.427,48.458,13.407,0.9,0.946,0.743,0.11
1764058832252,33.427,48.458,13.407,0.899,0.945,0.745,0.11
1764058832570,33.427,48.458,13.407,0.9,0.946,0.746,0.111
1764058832928,33.427,48.458,13.407,0.9,0.946,0.746,0.11
1764058833123,33.427,48.458,13.407,0.899,0.946,0.745,0.11
1764058833123,33.427,48.458,13.407,0.899,0.946,0.745,0.11
1764058833576,33.427,48.458,13.407,0.9,0.946,0.746,0.11
1764058833971,32.818,47.305,13.13,0.898,0.946,0.746,0.11
1764058834606,34.04,49.623,13.685,0.899,0.945,0.745,0.11
1764058834630,34.04,49.623,13.685,0.899,0.945,0.746,0.11
1764058834698,33.427,48.458,13.407,0.898,0.946,0.746,0.11
1764058835367,33.427,48.458,13.407,0.899,0.945,0.746,0.11
1764058835555,34.04,49.623,13.685,0.899,0.945,0.746,0.111
1764058835639,32.818,47.305,13.13,0.899,0.946,0.746,0.11
1764058836008,32.818,47.305,13.13,0.9,0.946,0.746,0.111
1764058836122,33.427,48.458,13.407,0.9,0.946,0.745,0.11
1764058836558,33.427,48.458,13.407,0.898,0.945,0.746,0.109
1764058836590,33.427,48.458,13.407,0.899,0.945,0.746,0.11
1764058837352,32.818,47.305,13.13,0.899,0.945,0.746,0.11
1764058837448,34.656,50.799,13.966,0.9,0.946,0.748,0.11
1764058838601,32.818,47.305,13.13,0.9,0.945,0.748,0.11
1764058839141,35.274,51.988,14.249,0.9,0.946,0.746,0.11
1764058839517,34.04,49.623,13.685,0.899,0.945,0.748,0.11
1764058839831,34.04,49.623,13.685,0.899,0.945,0.748,0.11
1764058839909,33.427,48.458,13.407,0.9,0.945,0.748,0.11
1764058840658,32.818,47.305,13.13,0.9,0.946,0.746,0.11
1764058840954,34.04,49.623,13.685,0.899,0.945,0.748,0.11
1764058841140,33.427,48.458,13.407,0.898,0.945,0.748,0.11
1764058841323,33.427,48.458,13.407,0.899,0.945,0.747,0.11
1764058841514,35.274,51.988,14.249,0.899,0.944,0.748,0.109
1764058841708,33.427,48.458,13.407,0.9,0.946,0.748,0.11
1764058842345,33.427,48.458,13.407,0.898,0.945,0.748,0.109
1764058842548,34.04,49.623,13.685,0.899,0.946,0.748,0.11
1764058842728,33.427,48.458,13.407,0.898,0.945,0.746,0.109
1764058843105,32.818,47.305,13.13,0.897,0.945,0.746,0.109
1764058843206,33.427,48.458,13.407,0.898,0.945,0.746,0.108
1764058843470,32.818,47.305,13.13,0.898,0.945,0.746,0.109
1764058843950,32.818,47.305,13.13,0.898,0.945,0.748,0.109
1764058844209,33.427,48.458,13.407,0.898,0.945,0.748,0.109
1764058844335,34.04,49.623,13.685,0.898,0.945,0.746,0.108
1764058845086,32.818,47.305,13.13,0.896,0.945,0.745,0.108
1764058845171,34.656,50.799,13.966,0.896,0.945,0.746,0.107
1764058845649,32.818,47.305,13.13,0.896,0.945,0.746,0.107
1764058846101,33.427,48.458,13.407,0.897,0.945,0.745,0.107
1764058846494,34.04,49.623,13.685,0.896,0.945,0.745,0.107
1764058846494,34.04,49.623,13.685,0.896,0.945,0.745,0.107
1764058846770,32.818,47.305,13.13,0.896,0.945,0.744,0.107
1764058847168,32.818,47.305,13.13,0.896,0.945,0.745,0.107
1764058847343,32.818,47.305,13.13,0.896,0.945,0.745,0.107
1764058847716,32.818,47.305,13.13,0.896,0.945,0.744,0.107
1764058847986,32.818,47.305,13.13,0.896,0.945,0.745,0.107
1764058848157,32.818,47.305,13.13,0.896,0.945,0.745,0.107
1764058848481,32.818,47.305,13.13,0.896,0.946,0.746,0.107
1764058848555,32.818,47.305,13.13,0.896,0.946,0.745,0.107
1764058848925,32.818,47.305,13.13,0.896,0.945,0.744,0.107
1764058849389,32.818,47.305,13.13,0.896,0.945,0.745,0.106
1764058849739,32.818,47.305,13.13,0.896,0.944,0.744,0.107
1764058849963,33.427,48.458,13.407,0.896,0.945,0.744,0.106
1764058850218,32.818,47.305,13.13,0.896,0.945,0.743,0.106
1764058850531,34.04,49.623,13.685,0.896,0.945,0.743,0.105
1764058850978,32.818,47.305,13.13,0.896,0.944,0.743,0.105
1764058851076,33.427,48.458,13.407,0.896,0.945,0.743,0.105
1764058851938,32.818,47.305,13.13,0.896,0.945,0.743,0.104
1764058852087,34.04,49.623,13.685,0.896,0.946,0.743,0.104
1764058852128,32.818,47.305,13.13,0.893,0.944,0.742,0.104
1764058852545,32.818,47.305,13.13,0.896,0.944,0.742,0.104
1764058852696,32.818,47.305,13.13,0.896,0.944,0.742,0.104
1764058853106,32.818,47.305,13.13,0.893,0.942,0.742,0.103
1764058853124,32.818,47.305,13.13,0.896,0.944,0.742,0.103
1764058853531,32.211,46.165,12.855,0.893,0.944,0.742,0.103
1764058853798,32.211,46.165,12.855,0.892,0.942,0.741,0.103
1764058853989,32.211,46.165,12.855,0.891,0.944,0.741,0.103
1764058854279,32.211,46.165,12.855,0.891,0.944,0.741,0.102
1764058854635,32.211,46.165,12.855,0.892,0.943,0.741,0.102
1764058854759,32.211,46.165,12.855,0.89,0.943,0.741,0.103
1764058855349,32.211,46.165,12.855,0.891,0.943,0.741,0.102
1764058855350,32.818,47.305,13.13,0.889,0.943,0.74,0.102
1764058855598,32.211,46.165,12.855,0.889,0.943,0.74,0.102
1764058856060,32.211,46.165,12.855,0.889,0.944,0.74,0.101
1764058856430,32.211,46.165,12.855,0.889,0.943,0.74,0.101
1764058857107,32.211,46.165,12.855,0.888,0.944,0.74,0.101
1764058857295,32.818,47.305,13.13,0.887,0.943,0.738,0.1
1764058857571,33.427,48.458,13.407,0.886,0.943,0.738,0.1
1764058857796,32.211,46.165,12.855,0.887,0.943,0.738,0.1
1764058858039,32.211,46.165,12.855,0.886,0.943,0.736,0.1
1764058858319,32.211,46.165,12.855,0.886,0.943,0.737,0.1
1764058858615,32.211,46.165,12.855,0.886,0.943,0.736,0.1
1764058859084,32.211,46.165,12.855,0.885,0.942,0.736,0.1
1764058859271,32.211,46.165,12.855,0.885,0.943,0.735,0.099
1764058859638,32.211,46.165,12.855,0.885,0.943,0.735,0.099
1764058859845,31.607,45.037,12.582,0.885,0.942,0.735,0.099
1764058860010,31.607,45.037,12.582,0.885,0.942,0.735,0.098
1764058860316,34.04,49.623,13.685,0.885,0.942,0.735,0.098
1764058860911,31.607,45.037,12.582,0.886,0.942,0.734,0.099
1764058861461,32.211,46.165,12.855,0.884,0.942,0.734,0.098
1764058861669,32.818,47.305,13.13,0.884,0.942,0.733,0.099
1764058862029,32.211,46.165,12.855,0.883,0.942,0.732,0.098
1764058862399,32.211,46.165,12.855,0.884,0.943,0.733,0.097
1764058862661,32.211,46.165,12.855,0.884,0.942,0.732,0.098
1764058862872,31.607,45.037,12.582,0.884,0.943,0.733,0.097
1764058863247,31.607,45.037,12.582,0.883,0.942,0.732,0.097
1764058863442,31.607,45.037,12.582,0.884,0.942,0.732,0.098
1764058863634,31.607,45.037,12.582,0.882,0.942,0.732,0.097
1764058863905,31.006,43.921,12.312,0.882,0.943,0.73,0.097
