ts,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
1764058164549,89.974,176.885,41.178,0.97,0.96,0.946,0.295
1764058164905,90.816,179.054,41.615,0.969,0.96,0.946,0.294
1764058165120,90.816,179.054,41.615,0.97,0.96,0.948,0.295
1764058165156,89.974,176.885,41.178,0.969,0.961,0.948,0.294
1764058166152,89.974,176.885,41.178,0.969,0.96,0.945,0.295
1764058166419,91.662,181.237,42.055,0.969,0.96,0.946,0.293
1764058166575,90.816,179.054,41.615,0.97,0.961,0.946,0.292
1764058167073,89.974,176.885,41.178,0.97,0.961,0.946,0.292
1764058167213,90.816,179.054,41.615,0.969,0.961,0.945,0.292
1764058167376,89.974,176.885,41.178,0.969,0.961,0.946,0.292
1764058167790,89.135,174.73,40.743,0.969,0.961,0.945,0.291
1764058168034,89.974,176.885,41.178,0.969,0.961,0.945,0.291
1764058168150,89.974,176.885,41.178,0.97,0.961,0.946,0.292
1764058168716,89.974,176.885,41.178,0.969,0.961,0.944,0.29
1764058169026,89.974,176.885,41.178,0.97,0.961,0.946,0.291
1764058169267,89.974,176.885,41.178,0.968,0.961,0.945,0.291
1764058169385,90.816,179.054,41.615,0.969,0.962,0.946,0.29
1764058169862,89.974,176.885,41.178,0.968,0.962,0.946,0.29
1764058170422,89.974,176.885,41.178,0.969,0.961,0.943,0.289
1764058170681,90.816,179.054,41.615,0.968,0.961,0.945,0.29
1764058170998,90.816,179.054,41.615,0.969,0.962,0.946,0.29
1764058171162,90.816,179.054,41.615,0.967,0.962,0.945,0.29
1764058171659,89.974,176.885,41.178,0.969,0.962,0.943,0.288
1764058171827,90.816,179.054,41.615,0.969,0.961,0.943,0.288
1764058172020,89.974,176.885,41.178,0.968,0.962,0.944,0.289
1764058172562,89.974,176.885,41.178,0.969,0.962,0.945,0.289
1764058173145,91.662,181.237,42.055,0.967,0.962,0.943,0.288
1764058173218,90.816,179.054,41.615,0.967,0.962,0.943,0.286
1764058173717,89.974,176.885,41.178,0.967,0.962,0.943,0.288
1764058173970,89.135,174.73,40.743,0.966,0.962,0.943,0.288
1764058173979,90.816,179.054,41.615,0.968,0.962,0.943,0.286
1764058174383,89.974,176.885,41.178,0.967,0.962,0.943,0.288
1764058174847,89.974,176.885,41.178,0.967,0.963,0.943,0.287
1764058175022,89.974,176.885,41.178,0.966,0.962,0.943,0.287
1764058175883,89.974,176.885,41.178,0.967,0.963,0.943,0.288
1764058176135,89.974,176.885,41.178,0.966,0.962,0.942,0.286
1764058176800,92.511,183.435,42.496,0.967,0.963,0.942,0.286
1764058177342,90.816,179.054,41.615,0.965,0.962,0.942,0.286
1764058177850,92.511,183.435,42.496,0.965,0.962,0.941,0.285
1764058178197,89.974,176.885,41.178,0.966,0.963,0.942,0.285
1764058178414,90.816,179.054,41.615,0.966,0.962,0.942,0.286
1764058178747,89.135,174.73,40.743,0.966,0.964,0.942,0.285
1764058179164,89.974,176.885,41.178,0.965,0.963,0.942,0.285
1764058179434,90.816,179.054,41.615,0.966,0.964,0.942,0.285
1764058179577,89.974,176.885,41.178,0.965,0.964,0.942,0.283
1764058180151,89.135,174.73,40.743,0.965,0.963,0.942,0.283
1764058180634,90.816,179.054,41.615,0.964,0.962,0.941,0.284
1764058181134,89.974,176.885,41.178,0.965,0.964,0.941,0.283
1764058181502,90.816,179.054,41.615,0.964,0.963,0.94,0.283
1764058181649,92.511,183.435,42.496,0.964,0.963,0.94,0.282
1764058182225,89.135,174.73,40.743,0.964,0.964,0.94,0.281
1764058182433,89.135,174.73,40.743,0.964,0.964,0.94,0.281
1764058182433,89.974,176.885,41.178,0.964,0.964,0.94,0.283
1764058182982,89.135,174.73,40.743,0.964,0.964,0.94,0.281
1764058183381,89.135,174.73,40.743,0.964,0.964,0.94,0.281
1764058183761,89.974,176.885,41.178,0.964,0.964,0.94,0.281
1764058184010,89.974,176.885,41.178,0.964,0.964,0.94,0.28
1764058184322,89.974,176.885,41.178,0.964,0.965,0.94,0.279
1764058184514,89.135,174.73,40.743,0.964,0.964,0.94,0.279
1764058184996,89.135,174.73,40.743,0.964,0.965,0.94,0.279
1764058185245,87.465,170.463,39.879,0.964,0.965,0.94,0.279
1764058185563,89.974,176.885,41.178,0.964,0.965,0.94,0.278
1764058185932,88.298,172.59,40.31,0.964,0.965,0.94,0.279
1764058186320,88.298,172.59,40.31,0.963,0.965,0.94,0.278
1764058186781,89.135,174.73,40.743,0.962,0.965,0.94,0.279
1764058186977,89.135,174.73,40.743,0.962,0.965,0.938,0.277
1764058187345,89.974,176.885,41.178,0.962,0.964,0.938,0.276
1764058187788,89.135,174.73,40.743,0.962,0.965,0.938,0.276
1764058188269,88.298,172.59,40.31,0.962,0.965,0.938,0.277
1764058188729,89.974,176.885,41.178,0.962,0.965,0.937,0.276
1764058189124,89.135,174.73,40.743,0.961,0.966,0.938,0.275
1764058189256,89.135,174.73,40.743,0.961,0.965,0.937,0.275
1764058189527,88.298,172.59,40.31,0.96,0.966,0.936,0.274
1764058190547,88.298,172.59,40.31,0.961,0.966,0.937,0.274
1764058190766,89.974,176.885,41.178,0.961,0.965,0.938,0.273
1764058190867,88.298,172.59,40.31,0.96,0.966,0.935,0.273
1764058191220,87.465,170.463,39.879,0.96,0.966,0.934,0.274
1764058191986,87.465,170.463,39.879,0.96,0.966,0.934,0.272
1764058192340,89.974,176.885,41.178,0.96,0.966,0.935,0.273
1764058192362,89.135,174.73,40.743,0.96,0.966,0.935,0.274
1764058192845,88.298,172.59,40.31,0.96,0.965,0.937,0.274
1764058192845,87.465,170.463,39.879,0.96,0.966,0.935,0.274
1764058192929,87.465,170.463,39.879,0.96,0.965,0.934,0.272
1764058193312,87.465,170.463,39.879,0.96,0.966,0.934,0.273
1764058193586,87.465,170.463,39.879,0.96,0.966,0.934,0.272
1764058194132,87.465,170.463,39.879,0.96,0.965,0.934,0.272
1764058194554,88.298,172.59,40.31,0.96,0.966,0.934,0.273
1764058194801,88.298,172.59,40.31,0.96,0.966,0.934,0.272
1764058195207,88.298,172.59,40.31,0.96,0.966,0.933,0.273
1764058195556,86.635,168.351,39.451,0.96,0.966,0.934,0.271
1764058196048,87.465,170.463,39.879,0.96,0.967,0.934,0.271
1764058196329,88.298,172.59,40.31,0.96,0.966,0.933,0.272
1764058196423,87.465,170.463,39.879,0.96,0.967,0.934,0.271
1764058196882,86.635,168.351,39.451,0.96,0.967,0.933,0.271
1764058197178,86.635,168.351,39.451,0.96,0.967,0.934,0.271
1764058197728,86.635,168.351,39.451,0.96,0.967,0.933,0.271
1764058197834,87.465,170.463,39.879,0.96,0.966,0.933,0.271
1764058198011,87.465,170.463,39.879,0.96,0.967,0.933,0.27
1764058198553,89.135,174.73,40.743,0.96,0.967,0.933,0.271
1764058199153,87.465,170.463,39.879,0.96,0.967,0.932,0.271
1764058199431,87.465,170.463,39.879,0.96,0.967,0.933,0.27
1764058199704,86.635,168.351,39.451,0.957,0.967,0.932,0.269
1764058200254,85.808,166.252,39.024,0.96,0.966,0.933,0.269
1764058200438,86.635,168.351,39.451,0.96,0.967,0.932,0.269
1764058200607,87.465,170.463,39.879,0.957,0.968,0.933,0.269
1764058201128,85.808,166.252,39.024,0.96,0.967,0.932,0.269
1764058201379,88.298,172.59,40.31,0.957,0.966,0.932,0.268
1764058201635,86.635,168.351,39.451,0.96,0.968,0.932,0.27
1764058202322,86.635,168.351,39.451,0.958,0.968,0.932,0.269
1764058202619,86.635,168.351,39.451,0.957,0.967,0.932,0.269
1764058202883,86.635,168.351,39.451,0.96,0.968,0.932,0.268
1764058203101,86.635,168.351,39.451,0.957,0.966,0.932,0.269
1764058203355,85.808,166.252,39.024,0.957,0.967,0.932,0.266
1764058203679,85.808,166.252,39.024,0.957,0.968,0.932,0.268
1764058203736,84.163,162.097,38.177,0.957,0.968,0.932,0.268
1764058204128,84.984,164.167,38.6,0.96,0.968,0.932,0.267
1764058204325,85.808,166.252,39.024,0.957,0.968,0.932,0.269
1764058205077,84.984,164.167,38.6,0.957,0.969,0.932,0.268
1764058205519,87.465,170.463,39.879,0.956,0.967,0.93,0.266
1764058205910,86.635,168.351,39.451,0.957,0.968,0.932,0.268
1764058206180,85.808,166.252,39.024,0.957,0.969,0.932,0.266
1764058206480,85.808,166.252,39.024,0.957,0.968,0.932,0.267
1764058206560,84.984,164.167,38.6,0.956,0.967,0.93,0.266
1764058206846,84.984,164.167,38.6,0.957,0.968,0.932,0.266
1764058207128,84.984,164.167,38.6,0.956,0.968,0.932,0.266
1764058207587,84.984,164.167,38.6,0.957,0.969,0.93,0.266
1764058207955,83.345,160.04,37.757,0.956,0.968,0.93,0.266
1764058208063,85.808,166.252,39.024,0.957,0.969,0.93,0.265
1764058208436,84.163,162.097,38.177,0.957,0.969,0.93,0.266
1764058208994,84.984,164.167,38.6,0.955,0.969,0.93,0.265
1764058209192,84.984,164.167,38.6,0.956,0.969,0.93,0.265
1764058209677,84.984,164.167,38.6,0.957,0.969,0.93,0.265
1764058209843,85.808,166.252,39.024,0.955,0.968,0.929,0.264
1764058210341,84.163,162.097,38.177,0.955,0.969,0.929,0.265
1764058210545,84.984,164.167,38.6,0.957,0.969,0.929,0.264
1764058210547,84.163,162.097,38.177,0.956,0.969,0.93,0.263
1764058211381,84.163,162.097,38.177,0.956,0.97,0.929,0.264
1764058211834,84.984,164.167,38.6,0.956,0.969,0.93,0.265
1764058212220,84.163,162.097,38.177,0.955,0.969,0.929,0.264
1764058212497,84.984,164.167,38.6,0.955,0.969,0.929,0.263
1764058212869,83.345,160.04,37.757,0.956,0.969,0.928,0.263
1764058213234,83.345,160.04,37.757,0.955,0.97,0.928,0.264
1764058213526,84.163,162.097,38.177,0.956,0.969,0.929,0.263
1764058213898,83.345,160.04,37.757,0.956,0.969,0.928,0.262
1764058214731,84.163,162.097,38.177,0.954,0.969,0.928,0.263
1764058215205,84.163,162.097,38.177,0.955,0.97,0.929,0.262
1764058215493,85.808,166.252,39.024,0.955,0.97,0.928,0.26
1764058215699,84.163,162.097,38.177,0.955,0.969,0.926,0.26
1764058215869,82.53,157.997,37.339,0.955,0.969,0.928,0.261
1764058216359,82.53,157.997,37.339,0.954,0.97,0.928,0.261
1764058216604,83.345,160.04,37.757,0.954,0.969,0.926,0.261
1764058216912,83.345,160.04,37.757,0.954,0.97,0.927,0.26
1764058217280,82.53,157.997,37.339,0.954,0.97,0.926,0.259
1764058217760,82.53,157.997,37.339,0.954,0.97,0.926,0.258
1764058217939,83.345,160.04,37.757,0.955,0.97,0.927,0.261
1764058218415,82.53,157.997,37.339,0.954,0.97,0.926,0.259
1764058218790,83.345,160.04,37.757,0.954,0.97,0.926,0.26
1764058219077,81.719,155.968,36.923,0.954,0.97,0.927,0.259
1764058219545,82.53,157.997,37.339,0.953,0.97,0.925,0.258
1764058219650,82.53,157.997,37.339,0.953,0.969,0.924,0.259
1764058220000,81.719,155.968,36.923,0.953,0.969,0.925,0.258
1764058220472,82.53,157.997,37.339,0.953,0.969,0.925,0.259
1764058220884,82.53,157.997,37.339,0.953,0.97,0.924,0.257
1764058220974,81.719,155.968,36.923,0.953,0.969,0.925,0.257
1764058221056,80.91,153.953,36.509,0.953,0.969,0.925,0.257
1764058221626,81.719,155.968,36.923,0.951,0.969,0.926,0.257
1764058221972,80.91,153.953,36.509,0.953,0.97,0.925,0.258
1764058222275,81.719,155.968,36.923,0.953,0.97,0.925,0.257
1764058222447,80.91,153.953,36.509,0.952,0.97,0.924,0.256
1764058222722,81.719,155.968,36.923,0.953,0.97,0.924,0.256
1764058223016,80.91,153.953,36.509,0.952,0.97,0.924,0.256
1764058223599,80.91,153.953,36.509,0.953,0.97,0.924,0.257
1764058223848,82.53,157.997,37.339,0.953,0.97,0.925,0.256
1764058223936,80.91,153.953,36.509,0.953,0.97,0.924,0.256
1764058224586,80.104,151.951,36.097,0.953,0.97,0.924,0.256
1764058224971,80.91,153.953,36.509,0.953,0.97,0.924,0.256
1764058225475,81.719,155.968,36.923,0.952,0.97,0.924,0.254
1764058225669,81.719,155.968,36.923,0.951,0.97,0.924,0.256
1764058226013,80.91,153.953,36.509,0.951,0.97,0.924,0.254
1764058226113,81.719,155.968,36.923,0.951,0.97,0.924,0.254
1764058226492,80.104,151.951,36.097,0.953,0.97,0.924,0.256
1764058226755,80.104,151.951,36.097,0.953,0.97,0.924,0.254
1764058227064,80.104,151.951,36.097,0.951,0.97,0.924,0.254
1764058227316,80.104,151.951,36.097,0.951,0.97,0.924,0.253
1764058227721,80.104,151.951,36.097,0.951,0.97,0.922,0.256
1764058227971,80.104,151.951,36.097,0.951,0.97,0.924,0.254
1764058228298,80.104,151.951,36.097,0.951,0.97,0.924,0.256
1764058228825,80.104,151.951,36.097,0.951,0.97,0.924,0.256
1764058229615,80.91,153.953,36.509,0.951,0.97,0.922,0.253
1764058230096,81.719,155.968,36.923,0.95,0.97,0.924,0.254
1764058230200,82.53,157.997,37.339,0.95,0.969,0.922,0.252
1764058230464,80.91,153.953,36.509,0.95,0.97,0.922,0.253
1764058230558,79.301,149.963,35.688,0.951,0.97,0.922,0.253
1764058230755,79.301,149.963,35.688,0.95,0.97,0.922,0.253
1764058231134,79.301,149.963,35.688,0.949,0.97,0.921,0.253
1764058231323,79.301,149.963,35.688,0.95,0.97,0.921,0.252
1764058231894,78.502,147.988,35.28,0.951,0.97,0.922,0.253
1764058232012,79.301,149.963,35.688,0.95,0.97,0.921,0.252
1764058232470,78.502,147.988,35.28,0.95,0.97,0.92,0.253
1764058232946,79.301,149.963,35.688,0.95,0.97,0.92,0.251
1764058233286,78.502,147.988,35.28,0.949,0.97,0.921,0.252
1764058233866,80.104,151.951,36.097,0.95,0.971,0.921,0.252
1764058234159,80.104,151.951,36.097,0.949,0.97,0.919,0.251
1764058234809,78.502,147.988,35.28,0.949,0.97,0.919,0.25
1764058235000,79.301,149.963,35.688,0.95,0.971,0.922,0.251
1764058235272,79.301,149.963,35.688,0.949,0.971,0.921,0.251
1764058235571,77.705,146.027,34.875,0.949,0.97,0.921,0.25
1764058235917,77.705,146.027,34.875,0.95,0.97,0.919,0.25
1764058236229,78.502,147.988,35.28,0.95,0.971,0.919,0.25
1764058236894,77.705,146.027,34.875,0.949,0.97,0.919,0.25
1764058237147,80.104,151.951,36.097,0.95,0.972,0.919,0.248
1764058237635,78.502,147.988,35.28,0.95,0.97,0.921,0.25
1764058237798,79.301,149.963,35.688,0.95,0.971,0.919,0.247
1764058238459,77.705,146.027,34.875,0.949,0.973,0.919,0.248
1764058239114,79.301,149.963,35.688,0.95,0.972,0.921,0.247
1764058239319,78.502,147.988,35.28,0.949,0.972,0.919,0.247
1764058239697,78.502,147.988,35.28,0.949,0.972,0.919,0.248
1764058240240,77.705,146.027,34.875,0.949,0.972,0.919,0.248
1764058240711,76.911,144.08,34.471,0.949,0.972,0.919,0.247
1764058241272,78.502,147.988,35.28,0.949,0.971,0.919,0.248
1764058242029,78.502,147.988,35.28,0.949,0.971,0.919,0.245
1764058242321,77.705,146.027,34.875,0.948,0.971,0.919,0.249
1764058242594,79.301,149.963,35.688,0.948,0.97,0.918,0.246
1764058243142,76.121,142.146,34.07,0.949,0.971,0.919,0.246
1764058243523,76.911,144.08,34.471,0.949,0.971,0.918,0.248
1764058243799,76.911,144.08,34.471,0.948,0.971,0.918,0.247
1764058244175,77.705,146.027,34.875,0.948,0.971,0.918,0.247
1764058244657,77.705,146.027,34.875,0.948,0.972,0.918,0.247
1764058245044,76.911,144.08,34.471,0.948,0.972,0.919,0.247
1764058245289,77.705,146.027,34.875,0.948,0.972,0.919,0.248
1764058245499,76.121,142.146,34.07,0.948,0.971,0.918,0.247
1764058245867,74.549,138.319,33.273,0.948,0.971,0.918,0.247
1764058246250,76.121,142.146,34.07,0.948,0.972,0.918,0.247
1764058246523,75.333,140.226,33.671,0.948,0.973,0.918,0.246
1764058246807,76.911,144.08,34.471,0.948,0.972,0.919,0.245
1764058247002,76.121,142.146,34.07,0.949,0.973,0.918,0.246
1764058247477,75.333,140.226,33.671,0.948,0.972,0.918,0.247
1764058248035,76.121,142.146,34.07,0.948,0.972,0.918,0.247
1764058248128,76.911,144.08,34.471,0.948,0.973,0.918,0.246
1764058248589,75.333,140.226,33.671,0.949,0.973,0.918,0.246
1764058248848,75.333,140.226,33.671,0.946,0.972,0.918,0.245
1764058249049,76.121,142.146,34.07,0.947,0.972,0.918,0.245
1764058249417,74.549,138.319,33.273,0.948,0.972,0.917,0.246
1764058249711,75.333,140.226,33.671,0.947,0.972,0.917,0.246
1764058250285,75.333,140.226,33.671,0.946,0.972,0.917,0.245
1764058250581,76.121,142.146,34.07,0.947,0.973,0.918,0.246
1764058250746,74.549,138.319,33.273,0.947,0.972,0.917,0.245
1764058250746,75.333,140.226,33.671,0.948,0.97,0.916,0.246
1764058251119,74.549,138.319,33.273,0.947,0.973,0.916,0.246
1764058251422,74.549,138.319,33.273,0.948,0.972,0.917,0.244
1764058251550,73.767,136.425,32.878,0.947,0.972,0.917,0.244
1764058251981,74.549,138.319,33.273,0.947,0.972,0.916,0.246
1764058251999,73.767,136.425,32.878,0.948,0.972,0.917,0.245
1764058252545,73.767,136.425,32.878,0.947,0.972,0.916,0.245
1764058252720,73.767,136.425,32.878,0.948,0.972,0.917,0.244
1764058252887,73.767,136.425,32.878,0.948,0.972,0.917,0.244
1764058253661,73.767,136.425,32.878,0.947,0.973,0.916,0.245
1764058253832,75.333,140.226,33.671,0.946,0.972,0.916,0.244
1764058253960,73.767,136.425,32.878,0.946,0.972,0.916,0.243
1764058254136,73.767,136.425,32.878,0.946,0.972,0.916,0.244
1764058254509,73.767,136.425,32.878,0.946,0.972,0.917,0.245
1764058254883,73.767,136.425,32.878,0.947,0.972,0.916,0.245
1764058254967,74.549,138.319,33.273,0.947,0.973,0.917,0.245
1764058255619,73.767,136.425,32.878,0.948,0.973,0.917,0.244
1764058255868,73.767,136.425,32.878,0.946,0.973,0.916,0.244
1764058256268,73.767,136.425,32.878,0.948,0.973,0.916,0.245
1764058256630,73.767,136.425,32.878,0.947,0.973,0.916,0.245
1764058256856,73.767,136.425,32.878,0.946,0.973,0.917,0.243
1764058257265,73.767,136.425,32.878,0.946,0.972,0.916,0.244
1764058257493,72.988,134.545,32.485,0.947,0.972,0.916,0.244
1764058257792,72.988,134.545,32.485,0.947,0.973,0.916,0.243
1764058258156,72.988,134.545,32.485,0.946,0.972,0.916,0.244
1764058258643,72.988,134.545,32.485,0.946,0.972,0.916,0.244
1764058258721,72.988,134.545,32.485,0.946,0.972,0.916,0.243
1764058259383,73.767,136.425,32.878,0.946,0.972,0.916,0.244
1764058259823,73.767,136.425,32.878,0.946,0.973,0.916,0.243
1764058260569,73.767,136.425,32.878,0.945,0.971,0.914,0.243
1764058260610,73.767,136.425,32.878,0.946,0.972,0.916,0.242
1764058260662,72.988,134.545,32.485,0.945,0.972,0.916,0.241
1764058261054,72.212,132.678,32.094,0.946,0.973,0.916,0.242
1764058261537,72.212,132.678,32.094,0.945,0.972,0.916,0.242
1764058261537,72.988,134.545,32.485,0.946,0.972,0.916,0.242
1764058261873,72.212,132.678,32.094,0.946,0.973,0.916,0.241
1764058262250,72.212,132.678,32.094,0.946,0.972,0.916,0.242
1764058262342,72.212,132.678,32.094,0.946,0.972,0.916,0.242
1764058262857,71.44,130.825,31.705,0.946,0.972,0.916,0.242
1764058263005,72.212,132.678,32.094,0.945,0.972,0.916,0.242
1764058263583,71.44,130.825,31.705,0.946,0.973,0.916,0.241
1764058263774,71.44,130.825,31.705,0.946,0.973,0.914,0.241
1764058263941,72.212,132.678,32.094,0.945,0.973,0.914,0.241
1764058264244,72.212,132.678,32.094,0.945,0.973,0.916,0.242
1764058264497,71.44,130.825,31.705,0.946,0.973,0.916,0.242
1764058264818,71.44,130.825,31.705,0.945,0.972,0.914,0.242
1764058264992,71.44,130.825,31.705,0.945,0.971,0.914,0.24
1764058265478,71.44,130.825,31.705,0.945,0.972,0.916,0.242
1764058266034,71.44,130.825,31.705,0.945,0.972,0.916,0.242
1764058266225,71.44,130.825,31.705,0.946,0.972,0.913,0.24
1764058266694,71.44,130.825,31.705,0.946,0.973,0.914,0.24
1764058267064,72.212,132.678,32.094,0.945,0.972,0.914,0.24
1764058267459,72.212,132.678,32.094,0.945,0.972,0.914,0.239
1764058267816,72.212,132.678,32.094,0.945,0.972,0.914,0.239
1764058267899,71.44,130.825,31.705,0.944,0.972,0.914,0.24
1764058268467,70.67,128.984,31.318,0.945,0.972,0.914,0.24
1764058268689,71.44,130.825,31.705,0.945,0.973,0.914,0.24
1764058268969,70.67,128.984,31.318,0.945,0.971,0.913,0.24
1764058269269,69.903,127.157,30.933,0.945,0.973,0.916,0.241
1764058269635,69.903,127.157,30.933,0.945,0.972,0.913,0.241
1764058270101,70.67,128.984,31.318,0.945,0.973,0.914,0.241
1764058270922,71.44,130.825,31.705,0.944,0.972,0.914,0.242
1764058271381,72.212,132.678,32.094,0.945,0.972,0.914,0.242
1764058271569,72.212,132.678,32.094,0.945,0.972,0.914,0.241
1764058271788,70.67,128.984,31.318,0.945,0.971,0.913,0.241
1764058272413,69.903,127.157,30.933,0.944,0.973,0.914,0.242
1764058273105,71.44,130.825,31.705,0.945,0.972,0.913,0.24
1764058273391,71.44,130.825,31.705,0.945,0.973,0.914,0.241
1764058273861,69.139,125.343,30.551,0.945,0.972,0.914,0.241
1764058274311,70.67,128.984,31.318,0.945,0.972,0.914,0.24
1764058274782,70.67,128.984,31.318,0.944,0.972,0.911,0.239
1764058275100,70.67,128.984,31.318,0.944,0.973,0.913,0.24
1764058275359,69.139,125.343,30.551,0.943,0.972,0.912,0.24
1764058275633,69.903,127.157,30.933,0.944,0.973,0.911,0.241
1764058275921,69.139,125.343,30.551,0.943,0.973,0.913,0.243
1764058275921,69.139,125.343,30.551,0.943,0.973,0.912,0.241
1764058276281,69.139,125.343,30.551,0.945,0.973,0.913,0.244
1764058276590,69.139,125.343,30.551,0.944,0.972,0.913,0.242
1764058276771,68.378,123.542,30.17,0.943,0.972,0.913,0.242
1764058277084,68.378,123.542,30.17,0.943,0.973,0.911,0.242
1764058277171,68.378,123.542,30.17,0.944,0.973,0.913,0.242
1764058278006,68.378,123.542,30.17,0.945,0.973,0.914,0.242
1764058278317,68.378,123.542,30.17,0.945,0.973,0.913,0.243
1764058278394,70.67,128.984,31.318,0.944,0.972,0.913,0.243
1764058278856,67.62,121.754,29.791,0.944,0.973,0.913,0.244
1764058279331,68.378,123.542,30.17,0.945,0.973,0.914,0.243
1764058279639,69.139,125.343,30.551,0.944,0.973,0.914,0.242
1764058279712,69.903,127.157,30.933,0.946,0.973,0.914,0.243
1764058280165,67.62,121.754,29.791,0.945,0.972,0.914,0.243
1764058280449,68.378,123.542,30.17,0.945,0.973,0.914,0.244
1764058280462,67.62,121.754,29.791,0.945,0.973,0.913,0.242
1764058281136,67.62,121.754,29.791,0.945,0.972,0.914,0.243
1764058281376,68.378,123.542,30.17,0.946,0.973,0.914,0.242
1764058281757,68.378,123.542,30.17,0.945,0.973,0.914,0.243
1764058281951,68.378,123.542,30.17,0.946,0.973,0.914,0.242
1764058282239,67.62,121.754,29.791,0.945,0.973,0.914,0.243
1764058282312,67.62,121.754,29.791,0.945,0.972,0.913,0.243
1764058282895,67.62,121.754,29.791,0.945,0.973,0.913,0.242
1764058283107,67.62,121.754,29.791,0.944,0.972,0.914,0.244
1764058283462,68.378,123.542,30.17,0.946,0.973,0.914,0.242
1764058283722,67.62,121.754,29.791,0.944,0.973,0.914,0.243
1764058284405,68.378,123.542,30.17,0.945,0.973,0.916,0.243
1764058284887,69.139,125.343,30.551,0.945,0.973,0.914,0.241
1764058285548,68.378,123.542,30.17,0.944,0.973,0.914,0.244
1764058285991,69.903,127.157,30.933,0.946,0.973,0.916,0.248
1764058286018,68.378,123.542,30.17,0.949,0.973,0.916,0.253
1764058286924,66.865,119.98,29.414,0.949,0.973,0.916,0.257
1764058286937,69.139,125.343,30.551,0.951,0.973,0.918,0.262
1764058287472,66.865,119.98,29.414,0.953,0.973,0.919,0.265
1764058287765,67.62,121.754,29.791,0.954,0.973,0.919,0.266
1764058288339,67.62,121.754,29.791,0.955,0.972,0.922,0.27
1764058288647,68.378,123.542,30.17,0.957,0.973,0.922,0.271
1764058289012,68.378,123.542,30.17,0.957,0.972,0.924,0.274
1764058289219,68.378,123.542,30.17,0.96,0.973,0.925,0.276
1764058289560,67.62,121.754,29.791,0.96,0.972,0.926,0.276
1764058289876,68.378,123.542,30.17,0.96,0.973,0.926,0.277
1764058290349,68.378,123.542,30.17,0.961,0.973,0.927,0.277
