ts,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
1764062631446,10.067,10.088,3.44,0.693,0.569,0.162,0.067
1764062631807,10.067,10.088,3.44,0.693,0.569,0.162,0.067
1764062632025,10.536,10.707,3.623,0.693,0.569,0.162,0.067
1764062632287,10.067,10.088,3.44,0.692,0.569,0.162,0.067
1764062632729,10.067,10.088,3.44,0.693,0.569,0.162,0.068
1764062633026,10.067,10.088,3.44,0.693,0.568,0.162,0.067
1764062633362,10.536,10.707,3.623,0.693,0.569,0.162,0.067
1764062633894,10.536,10.707,3.623,0.693,0.569,0.162,0.067
1764062634474,11.01,11.341,3.808,0.693,0.568,0.162,0.067
1764062634836,11.01,11.341,3.808,0.692,0.568,0.162,0.067
1764062635017,10.536,10.707,3.623,0.692,0.569,0.162,0.067
1764062635952,10.067,10.088,3.44,0.693,0.568,0.162,0.067
1764062636403,11.01,11.341,3.808,0.693,0.569,0.162,0.067
1764062636699,10.536,10.707,3.623,0.693,0.569,0.161,0.067
1764062636960,11.488,11.989,3.996,0.692,0.569,0.161,0.067
1764062637171,10.067,10.088,3.44,0.692,0.568,0.161,0.067
1764062637741,10.536,10.707,3.623,0.692,0.568,0.161,0.066
1764062637966,11.488,11.989,3.996,0.693,0.569,0.161,0.066
1764062638502,10.067,10.088,3.44,0.692,0.569,0.162,0.067
1764062639077,8.684,8.315,2.91,0.693,0.569,0.161,0.067
1764062639333,10.536,10.707,3.623,0.693,0.569,0.162,0.067
1764062639718,11.01,11.341,3.808,0.693,0.568,0.161,0.067
1764062640173,10.536,10.707,3.623,0.693,0.569,0.161,0.066
1764062640641,11.01,11.341,3.808,0.692,0.568,0.161,0.066
1764062640933,10.536,10.707,3.623,0.693,0.569,0.161,0.066
1764062641607,11.01,11.341,3.808,0.693,0.569,0.161,0.067
1764062641994,11.01,11.341,3.808,0.693,0.568,0.161,0.066
1764062642371,11.01,11.341,3.808,0.693,0.569,0.162,0.066
1764062642636,10.536,10.707,3.623,0.693,0.569,0.161,0.067
1764062643031,10.536,10.707,3.623,0.693,0.569,0.161,0.067
1764062643579,10.536,10.707,3.623,0.693,0.569,0.162,0.067
1764062644049,10.536,10.707,3.623,0.693,0.569,0.161,0.067
1764062644331,11.01,11.341,3.808,0.693,0.569,0.161,0.066
1764062645188,10.536,10.707,3.623,0.693,0.57,0.161,0.067
1764062645468,11.488,11.989,3.996,0.693,0.569,0.161,0.067
1764062645650,10.067,10.088,3.44,0.693,0.569,0.161,0.067
1764062645901,10.067,10.088,3.44,0.692,0.569,0.161,0.066
1764062646211,10.067,10.088,3.44,0.693,0.569,0.161,0.067
1764062646586,10.067,10.088,3.44,0.693,0.569,0.161,0.067
1764062647270,11.488,11.989,3.996,0.693,0.569,0.161,0.067
1764062647396,11.01,11.341,3.808,0.693,0.569,0.161,0.067
1764062647704,11.01,11.341,3.808,0.693,0.57,0.161,0.067
1764062648026,10.067,10.088,3.44,0.693,0.57,0.161,0.067
1764062648844,10.067,10.088,3.44,0.694,0.569,0.161,0.067
1764062649240,11.488,11.989,3.996,0.694,0.569,0.161,0.067
1764062649535,11.01,11.341,3.808,0.694,0.569,0.161,0.067
1764062649806,10.536,10.707,3.623,0.693,0.569,0.161,0.067
1764062650012,9.602,9.482,3.261,0.694,0.569,0.161,0.067
1764062651026,10.067,10.088,3.44,0.694,0.57,0.161,0.067
1764062651405,11.01,11.341,3.808,0.694,0.569,0.161,0.067
1764062651521,11.969,12.65,4.186,0.694,0.57,0.161,0.066
1764062651778,10.067,10.088,3.44,0.693,0.569,0.162,0.067
1764062652430,10.067,10.088,3.44,0.694,0.57,0.161,0.067
1764062652831,10.536,10.707,3.623,0.694,0.569,0.162,0.067
1764062653273,10.536,10.707,3.623,0.694,0.569,0.161,0.067
1764062653756,11.01,11.341,3.808,0.693,0.57,0.161,0.067
1764062654055,11.01,11.341,3.808,0.694,0.569,0.161,0.067
1764062654236,10.536,10.707,3.623,0.694,0.569,0.161,0.067
1764062654724,9.602,9.482,3.261,0.693,0.569,0.161,0.067
1764062655190,11.488,11.989,3.996,0.693,0.569,0.161,0.067
1764062655257,11.01,11.341,3.808,0.694,0.569,0.161,0.067
1764062655652,10.536,10.707,3.623,0.693,0.569,0.161,0.067
1764062655740,10.067,10.088,3.44,0.694,0.569,0.161,0.067
1764062656415,10.067,10.088,3.44,0.694,0.57,0.161,0.067
1764062656666,10.536,10.707,3.623,0.694,0.569,0.162,0.067
1764062656887,10.067,10.088,3.44,0.694,0.57,0.162,0.067
1764062657052,10.536,10.707,3.623,0.694,0.57,0.161,0.067
1764062657437,10.067,10.088,3.44,0.694,0.57,0.161,0.067
1764062657873,10.067,10.088,3.44,0.695,0.57,0.161,0.067
1764062658144,10.536,10.707,3.623,0.695,0.569,0.161,0.067
1764062658913,10.536,10.707,3.623,0.694,0.57,0.162,0.067
1764062659756,11.01,11.341,3.808,0.695,0.569,0.161,0.067
1764062659966,11.488,11.989,3.996,0.694,0.569,0.161,0.067
1764062660245,10.536,10.707,3.623,0.695,0.569,0.161,0.067
1764062660788,10.067,10.088,3.44,0.694,0.569,0.161,0.067
1764062661099,10.536,10.707,3.623,0.694,0.57,0.161,0.067
1764062661186,11.01,11.341,3.808,0.694,0.569,0.161,0.067
1764062661578,10.067,10.088,3.44,0.695,0.569,0.161,0.067
1764062661954,10.067,10.088,3.44,0.694,0.569,0.161,0.067
1764062662096,10.067,10.088,3.44,0.694,0.57,0.162,0.067
1764062662759,10.067,10.088,3.44,0.694,0.569,0.161,0.066
1764062663233,11.01,11.341,3.808,0.695,0.569,0.162,0.067
1764062663733,11.488,11.989,3.996,0.695,0.57,0.162,0.067
1764062663994,10.536,10.707,3.623,0.695,0.57,0.161,0.067
1764062664758,10.067,10.088,3.44,0.695,0.57,0.161,0.067
1764062664966,11.01,11.341,3.808,0.695,0.57,0.161,0.067
1764062665344,10.536,10.707,3.623,0.695,0.569,0.162,0.067
1764062666104,11.01,11.341,3.808,0.695,0.569,0.162,0.067
1764062666285,11.01,11.341,3.808,0.695,0.569,0.162,0.067
1764062666847,11.01,11.341,3.808,0.695,0.569,0.162,0.067
1764062667043,10.536,10.707,3.623,0.695,0.569,0.162,0.067
1764062667550,11.969,12.65,4.186,0.695,0.569,0.161,0.067
1764062667988,11.01,11.341,3.808,0.695,0.57,0.162,0.067
1764062668005,11.01,11.341,3.808,0.697,0.57,0.162,0.067
1764062668555,10.067,10.088,3.44,0.697,0.57,0.162,0.067
1764062668834,10.067,10.088,3.44,0.697,0.57,0.162,0.067
1764062669215,10.536,10.707,3.623,0.697,0.57,0.162,0.067
1764062669943,10.067,10.088,3.44,0.697,0.57,0.162,0.067
1764062670443,10.536,10.707,3.623,0.697,0.569,0.162,0.067
1764062670993,11.488,11.989,3.996,0.697,0.57,0.161,0.066
1764062671474,11.488,11.989,3.996,0.697,0.569,0.161,0.067
1764062671746,11.969,12.65,4.186,0.697,0.57,0.162,0.067
1764062672033,11.01,11.341,3.808,0.696,0.57,0.162,0.067
1764062672615,10.536,10.707,3.623,0.696,0.569,0.161,0.066
1764062672973,11.01,11.341,3.808,0.695,0.569,0.161,0.067
1764062673357,10.536,10.707,3.623,0.695,0.569,0.161,0.067
1764062673607,10.536,10.707,3.623,0.694,0.569,0.161,0.067
1764062674284,10.536,10.707,3.623,0.695,0.569,0.161,0.067
1764062674954,11.488,11.989,3.996,0.696,0.57,0.161,0.066
1764062675263,10.536,10.707,3.623,0.696,0.569,0.161,0.067
1764062675455,11.01,11.341,3.808,0.695,0.569,0.161,0.067
1764062676945,10.067,10.088,3.44,0.696,0.569,0.161,0.066
1764062677405,12.455,13.325,4.379,0.697,0.57,0.161,0.067
1764062678315,11.488,11.989,3.996,0.697,0.569,0.161,0.067
1764062678560,11.488,11.989,3.996,0.697,0.57,0.162,0.067
1764062678902,11.01,11.341,3.808,0.697,0.569,0.162,0.067
1764062679115,10.536,10.707,3.623,0.697,0.57,0.162,0.067
1764062679299,10.536,10.707,3.623,0.697,0.57,0.162,0.067
1764062679665,10.067,10.088,3.44,0.697,0.571,0.162,0.067
1764062679935,10.067,10.088,3.44,0.697,0.57,0.162,0.067
1764062680877,10.536,10.707,3.623,0.697,0.57,0.162,0.067
1764062681178,11.488,11.989,3.996,0.697,0.57,0.162,0.066
1764062681628,11.01,11.341,3.808,0.697,0.57,0.162,0.067
1764062682454,11.01,11.341,3.808,0.697,0.57,0.161,0.067
1764062682654,11.488,11.989,3.996,0.697,0.57,0.162,0.067
1764062683019,10.536,10.707,3.623,0.697,0.57,0.162,0.067
1764062683338,10.536,10.707,3.623,0.697,0.57,0.162,0.067
1764062683732,11.01,11.341,3.808,0.697,0.57,0.161,0.067
1764062683998,10.536,10.707,3.623,0.698,0.57,0.161,0.067
1764062684477,10.536,10.707,3.623,0.698,0.57,0.162,0.067
1764062684787,10.536,10.707,3.623,0.698,0.57,0.162,0.067
1764062685247,10.536,10.707,3.623,0.698,0.57,0.162,0.067
1764062685452,10.536,10.707,3.623,0.698,0.57,0.162,0.067
1764062686117,10.536,10.707,3.623,0.699,0.57,0.162,0.067
1764062686466,11.01,11.341,3.808,0.699,0.57,0.162,0.067
1764062686848,10.536,10.707,3.623,0.698,0.57,0.162,0.067
1764062687278,11.01,11.341,3.808,0.698,0.57,0.162,0.067
1764062687523,10.536,10.707,3.623,0.698,0.571,0.162,0.067
1764062687809,11.01,11.341,3.808,0.698,0.57,0.162,0.067
1764062687931,10.536,10.707,3.623,0.699,0.57,0.162,0.067
1764062688547,10.067,10.088,3.44,0.698,0.57,0.162,0.067
1764062688850,9.602,9.482,3.261,0.699,0.57,0.162,0.067
1764062689328,10.067,10.088,3.44,0.698,0.57,0.162,0.067
1764062689418,10.067,10.088,3.44,0.699,0.57,0.162,0.067
1764062689793,10.536,10.707,3.623,0.699,0.57,0.162,0.067
1764062690559,11.01,11.341,3.808,0.699,0.57,0.162,0.067
1764062691102,11.488,11.989,3.996,0.699,0.57,0.162,0.067
1764062691312,11.01,11.341,3.808,0.699,0.57,0.162,0.067
1764062691609,11.01,11.341,3.808,0.699,0.57,0.162,0.067
1764062692175,10.536,10.707,3.623,0.7,0.57,0.163,0.067
1764062692720,11.01,11.341,3.808,0.701,0.57,0.162,0.067
1764062692871,11.01,11.341,3.808,0.701,0.57,0.163,0.067
1764062693100,10.067,10.088,3.44,0.7,0.57,0.163,0.067
1764062693733,10.067,10.088,3.44,0.701,0.57,0.162,0.067
1764062694108,10.536,10.707,3.623,0.701,0.57,0.163,0.068
1764062694325,11.01,11.341,3.808,0.701,0.571,0.163,0.067
1764062694489,10.536,10.707,3.623,0.701,0.571,0.164,0.068
1764062695164,10.067,10.088,3.44,0.701,0.571,0.163,0.067
1764062695423,10.536,10.707,3.623,0.704,0.57,0.163,0.068
1764062696221,11.01,11.341,3.808,0.701,0.57,0.163,0.067
1764062696578,11.488,11.989,3.996,0.704,0.57,0.164,0.068
1764062696983,10.067,10.088,3.44,0.704,0.571,0.164,0.068
1764062697228,11.01,11.341,3.808,0.704,0.57,0.164,0.068
1764062697448,11.488,11.989,3.996,0.704,0.57,0.164,0.068
1764062697631,10.067,10.088,3.44,0.704,0.571,0.164,0.068
1764062697908,10.536,10.707,3.623,0.704,0.571,0.164,0.068
1764062698838,10.067,10.088,3.44,0.704,0.571,0.163,0.067
1764062699486,11.488,11.989,3.996,0.704,0.57,0.164,0.068
1764062699846,11.488,11.989,3.996,0.704,0.571,0.164,0.068
1764062700151,11.01,11.341,3.808,0.704,0.571,0.164,0.068
1764062700534,11.01,11.341,3.808,0.704,0.572,0.164,0.068
1764062700790,11.01,11.341,3.808,0.704,0.571,0.164,0.068
1764062701278,10.067,10.088,3.44,0.704,0.571,0.164,0.068
1764062701544,10.067,10.088,3.44,0.704,0.571,0.164,0.068
1764062702232,11.01,11.341,3.808,0.704,0.571,0.164,0.068
1764062702328,10.536,10.707,3.623,0.704,0.571,0.164,0.068
1764062702398,11.01,11.341,3.808,0.704,0.571,0.164,0.068
1764062702684,10.067,10.088,3.44,0.704,0.572,0.164,0.068
1764062703378,10.536,10.707,3.623,0.704,0.572,0.164,0.068
1764062703543,10.536,10.707,3.623,0.704,0.571,0.164,0.068
1764062703827,10.536,10.707,3.623,0.704,0.572,0.164,0.068
1764062704114,10.067,10.088,3.44,0.704,0.571,0.164,0.068
1764062704391,10.067,10.088,3.44,0.704,0.571,0.164,0.068
1764062704801,10.536,10.707,3.623,0.704,0.571,0.164,0.068
1764062705254,10.067,10.088,3.44,0.704,0.571,0.164,0.068
1764062705519,10.536,10.707,3.623,0.702,0.571,0.164,0.068
1764062705549,11.01,11.341,3.808,0.704,0.571,0.164,0.068
1764062706097,10.536,10.707,3.623,0.701,0.57,0.164,0.068
1764062706502,10.536,10.707,3.623,0.701,0.571,0.164,0.068
1764062706757,10.536,10.707,3.623,0.702,0.571,0.164,0.068
1764062707145,11.01,11.341,3.808,0.702,0.571,0.164,0.068
1764062707607,11.01,11.341,3.808,0.704,0.57,0.163,0.068
1764062707894,11.01,11.341,3.808,0.702,0.571,0.164,0.068
1764062707986,10.536,10.707,3.623,0.704,0.571,0.164,0.068
1764062708256,10.067,10.088,3.44,0.701,0.57,0.164,0.068
1764062708521,9.602,9.482,3.261,0.701,0.57,0.163,0.068
1764062709309,10.067,10.088,3.44,0.701,0.57,0.164,0.068
1764062710913,11.488,11.989,3.996,0.704,0.572,0.164,0.068
1764062711667,11.969,12.65,4.186,0.704,0.571,0.164,0.068
1764062712600,11.969,12.65,4.186,0.704,0.571,0.164,0.068
1764062713199,12.455,13.325,4.379,0.704,0.571,0.164,0.068
1764062713461,11.488,11.989,3.996,0.704,0.57,0.164,0.069
1764062713752,11.01,11.341,3.808,0.704,0.572,0.164,0.068
1764062713832,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062714115,10.067,10.088,3.44,0.704,0.571,0.164,0.069
1764062714325,10.067,10.088,3.44,0.704,0.571,0.164,0.068
1764062714880,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062715157,10.067,10.088,3.44,0.705,0.571,0.164,0.069
1764062715662,11.01,11.341,3.808,0.704,0.571,0.164,0.069
1764062716207,11.488,11.989,3.996,0.704,0.571,0.164,0.069
1764062716704,11.01,11.341,3.808,0.704,0.571,0.164,0.068
1764062717531,10.536,10.707,3.623,0.704,0.572,0.165,0.068
1764062717919,11.969,12.65,4.186,0.704,0.571,0.164,0.069
1764062718486,11.01,11.341,3.808,0.704,0.572,0.165,0.069
1764062718755,11.488,11.989,3.996,0.704,0.571,0.164,0.069
1764062719224,11.01,11.341,3.808,0.704,0.571,0.164,0.069
1764062719702,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062720377,11.488,11.989,3.996,0.704,0.571,0.164,0.069
1764062720909,11.488,11.989,3.996,0.704,0.572,0.165,0.069
1764062721301,11.488,11.989,3.996,0.704,0.572,0.165,0.069
1764062721515,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062721853,10.536,10.707,3.623,0.704,0.572,0.164,0.069
1764062722146,10.536,10.707,3.623,0.704,0.572,0.164,0.069
1764062722237,10.536,10.707,3.623,0.704,0.572,0.164,0.069
1764062722778,10.536,10.707,3.623,0.704,0.572,0.164,0.069
1764062722985,11.01,11.341,3.808,0.704,0.572,0.164,0.069
1764062723239,10.536,10.707,3.623,0.704,0.572,0.164,0.069
1764062724557,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062724854,12.455,13.325,4.379,0.704,0.571,0.164,0.069
1764062725053,11.01,11.341,3.808,0.704,0.571,0.164,0.069
1764062725417,10.067,10.088,3.44,0.704,0.571,0.164,0.069
1764062725603,10.536,10.707,3.623,0.705,0.571,0.164,0.069
1764062725792,10.536,10.707,3.623,0.704,0.572,0.165,0.068
1764062726550,10.536,10.707,3.623,0.705,0.571,0.164,0.069
1764062726819,11.488,11.989,3.996,0.704,0.572,0.164,0.069
1764062727194,11.01,11.341,3.808,0.705,0.572,0.165,0.069
1764062727412,9.602,9.482,3.261,0.704,0.572,0.165,0.069
1764062727412,10.536,10.707,3.623,0.705,0.571,0.164,0.069
1764062728061,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062728405,10.536,10.707,3.623,0.705,0.571,0.164,0.069
1764062728990,11.488,11.989,3.996,0.705,0.571,0.165,0.069
1764062729470,11.01,11.341,3.808,0.704,0.571,0.164,0.069
1764062729628,11.969,12.65,4.186,0.705,0.571,0.164,0.069
1764062730024,10.067,10.088,3.44,0.705,0.572,0.165,0.069
1764062730133,10.536,10.707,3.623,0.705,0.571,0.164,0.069
1764062730572,10.536,10.707,3.623,0.705,0.572,0.165,0.069
1764062731069,11.01,11.341,3.808,0.704,0.572,0.164,0.069
1764062731472,11.01,11.341,3.808,0.705,0.571,0.164,0.069
1764062731532,11.01,11.341,3.808,0.705,0.571,0.164,0.069
1764062732135,10.536,10.707,3.623,0.705,0.571,0.164,0.069
1764062732407,10.536,10.707,3.623,0.705,0.572,0.165,0.069
1764062732513,11.01,11.341,3.808,0.705,0.571,0.164,0.069
1764062733171,10.067,10.088,3.44,0.705,0.571,0.164,0.069
1764062733538,11.01,11.341,3.808,0.705,0.572,0.164,0.068
1764062734117,11.01,11.341,3.808,0.705,0.572,0.164,0.069
1764062734387,10.536,10.707,3.623,0.705,0.572,0.164,0.069
1764062734749,11.488,11.989,3.996,0.705,0.572,0.164,0.069
1764062735234,10.536,10.707,3.623,0.705,0.572,0.164,0.068
1764062735594,11.01,11.341,3.808,0.704,0.572,0.165,0.069
1764062736071,11.01,11.341,3.808,0.705,0.571,0.164,0.069
1764062736254,11.01,11.341,3.808,0.704,0.571,0.164,0.069
1764062736826,10.536,10.707,3.623,0.705,0.572,0.164,0.069
1764062737074,10.067,10.088,3.44,0.704,0.571,0.164,0.069
1764062737474,11.01,11.341,3.808,0.705,0.572,0.164,0.069
1764062737851,11.488,11.989,3.996,0.704,0.572,0.164,0.069
1764062738032,10.536,10.707,3.623,0.705,0.572,0.165,0.069
1764062738493,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062738605,11.01,11.341,3.808,0.704,0.572,0.164,0.069
1764062739250,10.067,10.088,3.44,0.704,0.571,0.164,0.069
1764062740097,11.01,11.341,3.808,0.704,0.571,0.164,0.069
1764062740392,11.488,11.989,3.996,0.705,0.571,0.164,0.069
1764062740648,11.01,11.341,3.808,0.705,0.571,0.164,0.069
1764062740953,11.01,11.341,3.808,0.704,0.571,0.164,0.069
1764062741421,10.536,10.707,3.623,0.704,0.572,0.164,0.069
1764062741784,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062742082,11.01,11.341,3.808,0.704,0.571,0.164,0.069
1764062742682,11.01,11.341,3.808,0.704,0.571,0.164,0.069
1764062743056,11.488,11.989,3.996,0.704,0.571,0.164,0.069
1764062743573,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062743789,11.488,11.989,3.996,0.704,0.571,0.164,0.07
1764062743871,11.01,11.341,3.808,0.704,0.572,0.164,0.069
1764062744327,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062744624,10.067,10.088,3.44,0.704,0.571,0.164,0.069
1764062744991,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062745202,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062745656,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062746218,11.01,11.341,3.808,0.704,0.572,0.164,0.069
1764062746500,11.01,11.341,3.808,0.704,0.572,0.164,0.069
1764062746879,10.536,10.707,3.623,0.704,0.571,0.163,0.069
1764062747132,11.01,11.341,3.808,0.704,0.571,0.164,0.069
1764062747827,11.01,11.341,3.808,0.704,0.571,0.164,0.069
1764062748449,11.488,11.989,3.996,0.705,0.571,0.164,0.069
1764062748639,11.488,11.989,3.996,0.704,0.572,0.164,0.069
1764062749031,11.01,11.341,3.808,0.705,0.571,0.163,0.069
1764062749478,11.01,11.341,3.808,0.705,0.571,0.164,0.069
1764062749884,10.536,10.707,3.623,0.704,0.572,0.164,0.069
1764062750346,11.488,11.989,3.996,0.704,0.572,0.164,0.069
1764062750346,11.01,11.341,3.808,0.704,0.571,0.164,0.069
1764062750529,10.536,10.707,3.623,0.704,0.571,0.163,0.068
1764062750971,10.536,10.707,3.623,0.704,0.572,0.164,0.069
1764062751219,10.536,10.707,3.623,0.704,0.571,0.163,0.069
1764062751546,10.536,10.707,3.623,0.704,0.57,0.164,0.069
1764062752107,10.536,10.707,3.623,0.704,0.572,0.164,0.069
1764062752415,11.488,11.989,3.996,0.704,0.572,0.164,0.069
1764062752810,10.536,10.707,3.623,0.704,0.572,0.164,0.069
1764062753257,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062753456,11.01,11.341,3.808,0.704,0.571,0.163,0.069
1764062753826,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062754380,11.969,12.65,4.186,0.705,0.572,0.164,0.069
1764062754554,10.536,10.707,3.623,0.704,0.572,0.164,0.069
1764062754674,11.01,11.341,3.808,0.704,0.571,0.164,0.069
1764062755038,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062755337,10.536,10.707,3.623,0.704,0.571,0.164,0.069
1764062756457,10.536,10.707,3.623,0.704,0.571,0.163,0.069
1764062756837,11.969,12.65,4.186,0.704,0.571,0.163,0.069
1764062756994,11.488,11.989,3.996,0.704,0.572,0.163,0.069
1764062757205,11.01,11.341,3.808,0.704,0.571,0.162,0.069
1764062757672,11.969,12.65,4.186,0.704,0.571,0.163,0.069
1764062758146,10.536,10.707,3.623,0.704,0.571,0.163,0.069
1764062758397,10.536,10.707,3.623,0.704,0.572,0.163,0.069
1764062758899,11.488,11.989,3.996,0.704,0.571,0.163,0.069
1764062758975,11.01,11.341,3.808,0.704,0.572,0.164,0.069
1764062759453,10.536,10.707,3.623,0.704,0.572,0.163,0.068
1764062760390,9.141,8.891,3.084,0.704,0.572,0.163,0.068
1764062760763,11.01,11.341,3.808,0.704,0.572,0.163,0.069
1764062761413,11.969,12.65,4.186,0.704,0.572,0.163,0.068
1764062761690,11.01,11.341,3.808,0.704,0.572,0.163,0.068
1764062761967,11.01,11.341,3.808,0.704,0.571,0.163,0.069
1764062762158,11.01,11.341,3.808,0.704,0.573,0.164,0.069
1764062762537,11.488,11.989,3.996,0.704,0.572,0.163,0.069
1764062762716,10.536,10.707,3.623,0.704,0.572,0.163,0.069
1764062762911,10.536,10.707,3.623,0.704,0.571,0.163,0.068
1764062763403,10.536,10.707,3.623,0.704,0.572,0.164,0.069
1764062763586,10.536,10.707,3.623,0.704,0.572,0.163,0.068
1764062763869,10.067,10.088,3.44,0.704,0.572,0.163,0.069
1764062764250,10.536,10.707,3.623,0.704,0.573,0.163,0.069
1764062764426,10.536,10.707,3.623,0.704,0.572,0.164,0.069
1764062765079,11.01,11.341,3.808,0.705,0.573,0.164,0.07
1764062765261,11.01,11.341,3.808,0.704,0.572,0.163,0.069
1764062765841,10.536,10.707,3.623,0.704,0.572,0.164,0.07
1764062766097,11.01,11.341,3.808,0.704,0.572,0.164,0.069
1764062766475,10.536,10.707,3.623,0.704,0.571,0.163,0.069
1764062766664,10.536,10.707,3.623,0.704,0.572,0.163,0.069
1764062766863,11.01,11.341,3.808,0.704,0.572,0.163,0.069
1764062767155,10.536,10.707,3.623,0.704,0.572,0.164,0.07
1764062767344,10.536,10.707,3.623,0.704,0.571,0.162,0.069
1764062767803,10.067,10.088,3.44,0.704,0.571,0.163,0.069
1764062768337,11.01,11.341,3.808,0.705,0.572,0.164,0.07
1764062768337,10.536,10.707,3.623,0.705,0.572,0.164,0.07
1764062768720,11.01,11.341,3.808,0.704,0.571,0.164,0.07
1764062768901,10.536,10.707,3.623,0.705,0.572,0.164,0.07
1764062769366,10.536,10.707,3.623,0.705,0.571,0.163,0.07
1764062769672,10.536,10.707,3.623,0.706,0.572,0.164,0.07
1764062769970,11.01,11.341,3.808,0.705,0.572,0.164,0.069
1764062770347,11.01,11.341,3.808,0.706,0.572,0.164,0.07
1764062771081,10.536,10.707,3.623,0.706,0.572,0.164,0.07
1764062771773,11.488,11.989,3.996,0.706,0.572,0.164,0.07
1764062772031,11.969,12.65,4.186,0.705,0.572,0.164,0.07
1764062772683,11.01,11.341,3.808,0.705,0.572,0.164,0.07
1764062772878,11.488,11.989,3.996,0.706,0.573,0.164,0.07
1764062773249,11.01,11.341,3.808,0.706,0.572,0.164,0.07
1764062773815,10.536,10.707,3.623,0.706,0.572,0.165,0.07
1764062773896,11.01,11.341,3.808,0.706,0.572,0.164,0.07
1764062774389,10.536,10.707,3.623,0.706,0.572,0.164,0.07
1764062774639,9.602,9.482,3.261,0.706,0.572,0.164,0.069
1764062775127,10.536,10.707,3.623,0.705,0.572,0.165,0.07
1764062775501,10.536,10.707,3.623,0.706,0.572,0.164,0.07
1764062775787,10.536,10.707,3.623,0.705,0.572,0.164,0.07
1764062776154,10.536,10.707,3.623,0.705,0.572,0.164,0.07
1764062776435,10.536,10.707,3.623,0.705,0.572,0.164,0.069
1764062776739,10.536,10.707,3.623,0.705,0.573,0.164,0.07
1764062776892,10.536,10.707,3.623,0.705,0.572,0.164,0.069
1764062777483,10.536,10.707,3.623,0.705,0.573,0.164,0.07
1764062777961,11.488,11.989,3.996,0.705,0.572,0.164,0.069
1764062778233,10.536,10.707,3.623,0.705,0.572,0.164,0.069
1764062778516,11.01,11.341,3.808,0.705,0.572,0.164,0.07
1764062778878,10.536,10.707,3.623,0.705,0.572,0.164,0.069
1764062779084,10.536,10.707,3.623,0.705,0.572,0.164,0.069
1764062779605,10.536,10.707,3.623,0.704,0.573,0.163,0.069
1764062779917,11.01,11.341,3.808,0.705,0.572,0.164,0.069
1764062780457,10.536,10.707,3.623,0.704,0.572,0.164,0.069
1764062780832,11.01,11.341,3.808,0.704,0.573,0.164,0.069
1764062781425,11.488,11.989,3.996,0.704,0.573,0.164,0.07
1764062781693,11.01,11.341,3.808,0.705,0.572,0.164,0.07
1764062782135,10.536,10.707,3.623,0.705,0.572,0.164,0.069
1764062782400,11.01,11.341,3.808,0.705,0.572,0.164,0.069
1764062782831,10.536,10.707,3.623,0.705,0.572,0.164,0.07
1764062783309,10.536,10.707,3.623,0.706,0.572,0.164,0.07
1764062783600,11.488,11.989,3.996,0.706,0.572,0.164,0.069
1764062783753,11.01,11.341,3.808,0.707,0.572,0.164,0.07
1764062784043,10.536,10.707,3.623,0.706,0.572,0.164,0.07
1764062784629,10.536,10.707,3.623,0.706,0.572,0.164,0.07
1764062784915,10.536,10.707,3.623,0.706,0.571,0.164,0.07
1764062785074,11.488,11.989,3.996,0.706,0.572,0.164,0.07
1764062786034,10.536,10.707,3.623,0.708,0.573,0.164,0.069
1764062786326,11.969,12.65,4.186,0.707,0.572,0.164,0.069
1764062786506,11.01,11.341,3.808,0.708,0.572,0.164,0.07
1764062787096,10.536,10.707,3.623,0.708,0.572,0.165,0.07
1764062787638,11.969,12.65,4.186,0.708,0.571,0.164,0.07
1764062787951,11.01,11.341,3.808,0.708,0.572,0.164,0.07
1764062788569,10.067,10.088,3.44,0.709,0.571,0.164,0.07
1764062788611,11.488,11.989,3.996,0.709,0.572,0.165,0.069
1764062789226,10.536,10.707,3.623,0.709,0.571,0.164,0.07
1764062789425,11.01,11.341,3.808,0.709,0.572,0.165,0.07
1764062789783,10.067,10.088,3.44,0.709,0.571,0.164,0.069
1764062790300,11.01,11.341,3.808,0.71,0.572,0.165,0.07
1764062790397,11.01,11.341,3.808,0.71,0.572,0.165,0.07
1764062790648,10.536,10.707,3.623,0.711,0.571,0.164,0.07
1764062791210,10.536,10.707,3.623,0.71,0.572,0.165,0.07
1764062791522,10.067,10.088,3.44,0.71,0.571,0.165,0.07
